,biocarta,chr,cluster length max,cluster length mean,cluster length median,cluster length min,clusters,conductance max data/red-new-alt/net_exp_final.txt,conductance max data/red-new-alt/net_mirna_final.txt,conductance max data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance max data/red-new-alt/net_tf_final.txt,conductance mean data/red-new-alt/net_exp_final.txt,conductance mean data/red-new-alt/net_mirna_final.txt,conductance mean data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance mean data/red-new-alt/net_tf_final.txt,conductance median data/red-new-alt/net_exp_final.txt,conductance median data/red-new-alt/net_mirna_final.txt,conductance median data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance median data/red-new-alt/net_tf_final.txt,conductance min data/red-new-alt/net_exp_final.txt,conductance min data/red-new-alt/net_mirna_final.txt,conductance min data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance min data/red-new-alt/net_tf_final.txt,cp,go,kegg,mir,modularity data/red-new-alt/net_exp_final.txt,modularity data/red-new-alt/net_mirna_final.txt,modularity data/red-new-alt/net_ppi_unique_nodes_int.txt,modularity data/red-new-alt/net_tf_final.txt,reactome
data/red-new-alt/biCl_red-new_sparse_c500_BiClustering_tp.csv,0.0684931506849,0.0251141552511,61,15.1598173516,12.0,2,438,1.0,1.0,1.0,1.0,0.926997559774,0.991292533783,0.872496994918,0.926284359073,1.0,1.0,0.908396946565,1.0,0.0,0.0,0.0,0.0,0.36301369863,0.858447488584,0.150684931507,0.198630136986,0.00677349448078,-0.00429288814897,0.0445901750725,-0.00132813275773,0.244292237443
data/red-new-alt/biCl_red-new_sparse_c600_CoClustering_tp.csv,0.0877192982456,0.0438596491228,384,28.8728070175,8.0,2,228,1.0,1.0,1.0,1.0,0.7525406766,0.946889729856,0.721613986888,0.703885031317,0.984718576845,1.0,0.848382225741,0.9589191976,0.0,0.0,0.0,0.0,0.377192982456,0.798245614035,0.214912280702,0.210526315789,0.102634087935,0.00388949440551,0.0814506299067,0.0237085349072,0.289473684211
data/red-new-alt/biCl_red-new_sparse_c900_BiClustering_tp.csv,0.0525606469003,0.0390835579515,31,8.81940700809,8.0,2,742,1.0,1.0,1.0,1.0,0.936065200092,0.983467985711,0.859838059324,0.891494222128,1.0,1.0,0.912408759124,1.0,0.0,0.0,0.0,0.0,0.307277628032,0.764150943396,0.118598382749,0.191374663073,0.00142010843823,-0.0042134274399,0.0437496872515,-0.00211339080786,0.206199460916
data/red-new-alt/biCl_red-new_CoClustering_tp.csv,0.122807017544,0.0350877192982,1538,60.5877192982,29.0,2,114,1.0,1.0,1.0,1.0,0.935091545511,0.97827265157,0.826212709646,0.933858293276,0.975569728843,1.0,0.862408831066,0.986073805203,0.344211544663,0.536036036036,0.296402055968,0.0,0.587719298246,0.90350877193,0.377192982456,0.219298245614,0.121164194414,0.000400509940093,0.166973389921,0.0107441099193,0.447368421053
data/red-new-alt/biCl_red-new_sparse_c300_CoClustering_tp.csv,0.0804597701149,0.0229885057471,884,76.1149425287,12.0,2,87,1.0,1.0,1.0,1.0,0.717311971308,0.897881169376,0.661946979925,0.729675854976,0.916666666667,0.972027972028,0.738870431894,0.956204379562,0.0,0.0,0.0,0.0,0.425287356322,0.908045977011,0.241379310345,0.195402298851,0.11518310893,0.0107530050693,0.103905104583,0.0262633193679,0.333333333333
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0250.txt,0.0,0.173913043478,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334333917,0.793380204641,0.879059315345,0.989361702128,0.980495416423,0.888888888889,0.929591497841,0.0,0.0,0.0,0.444314217559,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671667132977,0.0419287284832,7.59421027139e-05,0.347826086957
data/red-new-alt/multi_cluster/clusters_a_0800_phi_1000.txt,0.0,0.0,2683,558.416666667,266.5,2,12,1.0,1.0,1.0,1.0,0.845845505201,0.921908882404,0.818336954317,0.873472717235,0.944137329066,0.994431096311,1.0,0.971332209106,0.37714077493,0.661196886564,0.423988465351,0.335778212705,0.166666666667,0.916666666667,0.0,0.166666666667,0.0145750404264,-0.0621784008857,0.0378895175484,-0.00260181171665,0.166666666667
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0800.txt,0.142857142857,0.0952380952381,2528,318.952380952,15.0,2,21,1.0,1.0,1.0,1.0,0.823168275823,0.951811329249,0.856330908248,0.892028633681,0.984848484848,1.0,0.889908256881,0.971957936905,0.0,0.508789538162,0.45832908986,0.431866019951,0.380952380952,0.952380952381,0.142857142857,0.142857142857,0.0100191487514,-0.0710712619883,0.0401468486678,-0.000211288234859,0.238095238095
data/red-new-alt/multi_cluster/clusters_a_0900_phi_3000.txt,0.12,0.04,2570,267.76,10.0,2,25,1.0,1.0,1.0,1.0,0.883371766337,0.918026719583,0.774463791271,0.814786980612,1.0,1.0,0.809523809524,0.988023952096,0.0,0.0,0.333333333333,0.0,0.36,0.92,0.16,0.12,0.00830993797856,-0.0693861856677,0.0361976668508,-0.00237670362873,0.32
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0800.txt,0.16,0.04,2570,267.84,10.0,2,25,1.0,1.0,1.0,1.0,0.843298619135,0.916818617445,0.753317438709,0.811142024931,1.0,1.0,0.764705882353,0.981132075472,0.0,0.0,0.333333333333,0.0,0.4,0.96,0.16,0.12,0.00830767648013,-0.0694383481284,0.0362295122566,-0.00236355534049,0.32
data/red-new-alt/multi_cluster/clusters_a_0950_phi_4000.txt,0.136363636364,0.0454545454545,2528,304.409090909,14.5,2,22,1.0,1.0,1.0,1.0,0.786889541534,0.953998121083,0.862841633103,0.899803383627,0.975895316804,1.0,0.894106670813,0.974497474582,0.0,0.508767786503,0.458218736206,0.431650536228,0.363636363636,0.909090909091,0.136363636364,0.136363636364,0.0099806952627,-0.0710742395801,0.0401713436801,-0.000299695952797,0.227272727273
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0400.txt,0.0,0.0666666666667,2570,446.133333333,167.0,3,15,1.0,1.0,1.0,1.0,0.808622629085,0.927440465026,0.786709913757,0.889368509894,0.851851851852,0.963161933998,0.833333333333,0.97375328084,0.0,0.77381112155,0.333333333333,0.443954837068,0.333333333333,0.933333333333,0.2,0.133333333333,0.00833337142165,-0.0694791839078,0.0360690845428,-0.00224140981901,0.333333333333
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0800.txt,0.037037037037,0.111111111111,2551,248.037037037,20.0,2,27,1.0,1.0,1.0,1.0,0.893473010962,0.913918027984,0.814456921442,0.899052401682,1.0,1.0,0.926873857404,0.970443349754,0.0,0.0,0.0,0.444946047126,0.37037037037,0.925925925926,0.222222222222,0.111111111111,0.0105626132383,-0.0726880599196,0.0411981585619,0.00109832749038,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0800_phi_2000.txt,0.0,0.0,2683,558.416666667,266.5,2,12,1.0,1.0,1.0,1.0,0.845845505201,0.921908882404,0.818336954317,0.873472717235,0.944137329066,0.994431096311,1.0,0.971332209106,0.37714077493,0.661196886564,0.423988465351,0.335778212705,0.166666666667,0.916666666667,0.0,0.166666666667,0.0145750404264,-0.0621784008857,0.0378895175484,-0.00260181171665,0.166666666667
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0300.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0250.txt,0.0,0.0714285714286,2570,478.642857143,236.5,4,14,1.0,1.0,1.0,1.0,0.795093011261,0.921933700504,0.816715848485,0.881624509074,0.837853803873,0.949890464422,0.871681864235,0.96899493478,0.0,0.773942591433,0.452418926103,0.444118631586,0.285714285714,0.928571428571,0.142857142857,0.142857142857,0.00834058156843,-0.0693815588434,0.0364030663673,-0.00224476827486,0.285714285714
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0250.txt,0.0,0.0,2683,670.2,357.0,6,10,1.0,1.0,1.0,1.0,0.819412169253,0.906137671036,0.786451297916,0.848000954058,0.875171811825,0.958687434628,0.893367533895,0.929394637639,0.377178599623,0.661266042406,0.423988465351,0.335790833777,0.2,0.9,0.0,0.2,0.0145654134904,-0.0625241642658,0.0379304880652,-0.00258631913448,0.2
data/red-new-alt/multi_cluster/clusters_a_0990_phi_2000.txt,0.0571428571429,0.0857142857143,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834640292575,0.881230664999,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671032132548,0.0418692830757,0.000155132377457,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0600.txt,0.105263157895,0.0526315789474,2570,352.368421053,82.0,2,19,1.0,1.0,1.0,1.0,0.849458567822,0.942901185347,0.751981186591,0.806657568784,0.987692307692,0.987253027406,0.776744186047,0.96992481203,0.0,0.773851590106,0.333333333333,0.0,0.421052631579,0.947368421053,0.210526315789,0.157894736842,0.00832349038822,-0.0694336753446,0.0361801477612,-0.00224908537829,0.368421052632
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0600.txt,0.0,0.173913043478,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334333917,0.793380204641,0.879059315345,0.989361702128,0.980495416423,0.888888888889,0.929591497841,0.0,0.0,0.0,0.444314217559,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671667132977,0.0419287284832,7.59421027139e-05,0.347826086957
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0350.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0980_phi_1500.txt,0.037037037037,0.111111111111,2551,248.037037037,20.0,2,27,1.0,1.0,1.0,1.0,0.893473010962,0.913916524831,0.814456123893,0.899080750238,1.0,1.0,0.926873857404,0.970534069982,0.0,0.0,0.0,0.44509879465,0.37037037037,0.925925925926,0.259259259259,0.111111111111,0.0105626132383,-0.0726871520733,0.041189676836,0.0011416829948,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0350.txt,0.0,0.0714285714286,2570,478.5,236.5,4,14,1.0,1.0,1.0,1.0,0.795105151047,0.921929287847,0.817139966585,0.881575256715,0.837792685121,0.949890464422,0.871681864235,0.96899493478,0.0,0.773922375246,0.452418926103,0.444066525617,0.285714285714,0.928571428571,0.142857142857,0.142857142857,0.00835287562106,-0.0693815286522,0.0363253170138,-0.00224604982279,0.285714285714
data/red-new-alt/multi_cluster/clusters_a_0800_phi_0800.txt,0.0,0.0,2683,669.9,357.0,3,10,1.0,1.0,1.0,1.0,0.815005910916,0.905993978453,0.805380158704,0.847996128748,0.853211980104,0.958661067984,0.894736842105,0.929394637639,0.377121860861,0.661196886564,0.423919247754,0.335771901989,0.2,0.9,0.0,0.2,0.0145661143972,-0.0626669900096,0.0378264028534,-0.00258644481986,0.2
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0300.txt,0.0,0.173913043478,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334333917,0.793380204641,0.879059315345,0.989361702128,0.980495416423,0.888888888889,0.929591497841,0.0,0.0,0.0,0.444314217559,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671667132977,0.0419287284832,7.59421027139e-05,0.347826086957
data/red-new-alt/multi_cluster/clusters_a_0980_phi_3000.txt,0.0357142857143,0.142857142857,2551,239.142857143,18.5,2,28,1.0,1.0,1.0,1.0,0.897196590763,0.917031565246,0.821284528322,0.902845822231,1.0,1.0,0.927073292338,0.977411449577,0.0,0.0,0.0,0.444625003443,0.357142857143,0.892857142857,0.25,0.107142857143,0.0105926470574,-0.0726857691693,0.0411618382225,0.00119876106634,0.285714285714
data/red-new-alt/multi_cluster/clusters_a_0900_phi_1500.txt,0.125,0.0416666666667,2570,278.75,23.0,2,24,1.0,1.0,1.0,1.0,0.878462307683,0.95628534901,0.792834916433,0.848719628386,1.0,1.0,0.827838827839,0.99052765549,0.0,0.773851590106,0.333333333333,0.0,0.375,0.958333333333,0.166666666667,0.125,0.00837306010333,-0.0694544244468,0.0360487392805,-0.00237337361612,0.333333333333
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0350.txt,0.0,0.173913043478,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334333917,0.793380204641,0.879059315345,0.989361702128,0.980495416423,0.888888888889,0.929591497841,0.0,0.0,0.0,0.444314217559,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671667132977,0.0419287284832,7.59421027139e-05,0.347826086957
data/red-new-alt/multi_cluster/clusters_a_0900_phi_4000.txt,0.16,0.04,2570,267.64,10.0,2,25,1.0,1.0,1.0,1.0,0.883333930259,0.917990195004,0.774456150199,0.854774303709,1.0,1.0,0.809523809524,0.993031358885,0.0,0.0,0.333333333333,0.0,0.44,0.96,0.2,0.12,0.00827574879259,-0.0693571738951,0.0360786074124,-0.00237069966489,0.32
data/red-new-alt/multi_cluster/clusters_a_0999_phi_4000.txt,0.037037037037,0.185185185185,2559,247.925925926,5.0,2,27,1.0,1.0,1.0,1.0,0.829117593369,0.778804358265,0.77746623486,0.802095662038,1.0,1.0,0.853549824897,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.814814814815,0.148148148148,0.037037037037,0.012174797517,-0.0761157268828,0.0415605618007,-0.000246095851607,0.222222222222
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0250.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0800.txt,0.0625,0.09375,2560,209.25,17.0,2,32,1.0,1.0,1.0,1.0,0.88664113509,0.925324445434,0.822750529636,0.903301312352,1.0,0.999142734676,0.887947269303,0.961052772489,0.0,0.0,0.0,0.443731279418,0.40625,0.96875,0.21875,0.1875,0.0110523835041,-0.0672856156146,0.0418632236787,0.000100959192101,0.34375
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0500.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0990_phi_0400.txt,0.0434782608696,0.217391304348,2560,291.173913043,42.0,2,23,1.0,1.0,1.0,1.0,0.885277765304,0.904334333917,0.793380298784,0.879052585827,0.989361702128,0.980495416423,0.888888888889,0.929474384564,0.0,0.0,0.0,0.444490392303,0.347826086957,0.95652173913,0.217391304348,0.260869565217,0.0110707892504,-0.0671672546837,0.0419301272176,-3.78476394281e-05,0.347826086957
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0300.txt,0.0,0.0714285714286,2570,478.642857143,236.5,4,14,1.0,1.0,1.0,1.0,0.795098593303,0.921933382656,0.816715848485,0.881629025107,0.837853803873,0.949890464422,0.871681864235,0.96899493478,0.0,0.773942591433,0.452418926103,0.444118631586,0.285714285714,0.928571428571,0.142857142857,0.142857142857,0.00833557744623,-0.0693814249736,0.0364030663673,-0.00224454158751,0.285714285714
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0600.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0300.txt,0.037037037037,0.222222222222,2559,247.962962963,5.0,2,27,1.0,1.0,1.0,1.0,0.829025836082,0.815829929318,0.778478774044,0.801055240428,1.0,1.0,0.873015873016,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.851851851852,0.148148148148,0.037037037037,0.0122204993376,-0.0761164270554,0.0416011870477,-0.000316425192783,0.222222222222
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0350.txt,0.037037037037,0.222222222222,2559,247.962962963,5.0,2,27,1.0,1.0,1.0,1.0,0.829025836082,0.815829929318,0.778478774044,0.801055240428,1.0,1.0,0.873015873016,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.851851851852,0.148148148148,0.037037037037,0.0122204993376,-0.0761164270554,0.0416011870477,-0.000316425192783,0.222222222222
data/red-new-alt/multi_cluster/clusters_a_0950_phi_1500.txt,0.136363636364,0.0909090909091,2528,304.409090909,14.5,2,22,1.0,1.0,1.0,1.0,0.786889541534,0.953998121083,0.862841633103,0.900328256368,0.975895316804,1.0,0.894106670813,0.973709528192,0.0,0.508767786503,0.458218736206,0.431650536228,0.363636363636,0.909090909091,0.136363636364,0.181818181818,0.00998069560658,-0.0710734789914,0.0401713436801,-0.000335552525955,0.227272727273
data/red-new-alt/multi_cluster/clusters_a_0999_phi_1500.txt,0.037037037037,0.222222222222,2559,247.925925926,5.0,2,27,1.0,1.0,1.0,1.0,0.829117593369,0.815838740005,0.779620431285,0.801001123452,1.0,1.0,0.870967741935,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.851851851852,0.148148148148,0.037037037037,0.0121747915097,-0.0761197453797,0.0415225931727,-0.000263646994088,0.222222222222
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0800.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
