"","V1","V2"
"24571","RPL34","RPS27A"
"24572","RPL34","RPS28"
"24573","RPL34","RPS29"
"24574","RPL34","RPS3"
"24575","RPL34","RPS3A"
"24576","RPL34","RPS4X"
"24577","RPL34","RPS4Y"
"24578","RPL34","RPS5"
"24579","RPL34","RPS6"
"24580","RPL34","RPS7"
"24581","RPL34","RPS8"
"24582","RPL34","RPS9"
"24583","RPL34","SRR"
"24584","RPL34","UBA52"
"24585","AK3L1","RPL35"
"24586","C1orf33","RPL35"
"24587","FKSG32","RPL35"
"24588","HSPC109","RPL35"
"24589","LOC130600","RPL35"
"24590","LOC130672","RPL35"
"24591","LOC283341","RPL35"
"24592","METAP1","RPL35"
"24593","MRPL2","RPL35"
"24594","POLR1A","RPL35"
"24595","POLR1B","RPL35"
"24596","PUS1","RPL35"
"24597","RPL12L3","RPL35"
"24598","RPL13A","RPL35"
"24599","RPL26L1","RPL35"
"24600","RPL35","RPL36"
"24601","RPL35","RPL39L"
"24602","RPL35","RPS2L1"
"24603","RPL35","RPS4Y2"
"24604","RPL35","SEC61A1"
"24605","RPL35","SEC61A2"
"24606","RPL35","UMP-CMPK"
"24607","RPL13A","RPL35A"
"24608","RPL14","RPL35A"
"24609","RPL23","RPL35A"
"24610","RPL26L1","RPL35A"
"24611","RPL35","RPL35A"
"24612","RPL35A","RPL36"
"24613","RPL35A","RPL37"
"24614","RPL35A","RPL37A"
"24615","RPL35A","RPL38"
"24616","RPL35A","RPL39"
"24617","RPL35A","RPL39L"
"24618","RPL35A","RPL41"
"24619","RPL35A","RPLP0"
"24620","RPL35A","RPLP1"
"24621","RPL35A","RPLP2"
"24622","RPL35A","RPS10"
"24623","RPL35A","RPS11"
"24624","RPL35A","RPS12"
"24625","RPL35A","RPS13"
"24626","RPL35A","RPS14"
"24627","RPL35A","RPS15"
"24628","RPL35A","RPS15A"
"24629","RPL35A","RPS16"
"24630","RPL35A","RPS17"
"24631","RPL35A","RPS18"
"24632","RPL35A","RPS19"
"24633","RPL35A","RPS2"
"24634","RPL35A","RPS20"
"24635","RPL35A","RPS21"
"24636","RPL35A","RPS23"
"24637","RPL35A","RPS24"
"24638","RPL35A","RPS25"
"24639","RPL35A","RPS26"
"24640","RPL35A","RPS27"
"24641","RPL35A","RPS27A"
"24642","RPL35A","RPS28"
"24643","RPL35A","RPS29"
"24644","RPL35A","RPS3"
"24645","RPL35A","RPS3A"
"24646","RPL35A","RPS4X"
"24647","RPL35A","RPS4Y"
"24648","RPL35A","RPS5"
"24649","RPL35A","RPS6"
"24650","RPL35A","RPS7"
"24651","RPL35A","RPS8"
"24652","RPL35A","RPS9"
"24653","RPL35A","UBA52"
"24654","RPL26L1","RPL36"
"24655","RPL36","RPL39L"
"24656","RPL13A","RPL37"
"24657","RPL14","RPL37"
"24658","RPL23","RPL37"
"24659","RPL26L1","RPL37"
"24660","RPL35","RPL37"
"24661","RPL36","RPL37"
"24662","RPL37","RPL37A"
"24663","RPL37","RPL38"
"24664","RPL37","RPL39"
"24665","RPL37","RPL39L"
"24666","RPL37","RPL41"
"24667","RPL37","RPLP0"
"24668","RPL37","RPLP1"
"24669","RPL37","RPLP2"
"24670","RPL37","RPS10"
"24671","RPL37","RPS11"
"24672","RPL37","RPS12"
"24673","RPL37","RPS13"
"24674","RPL37","RPS14"
"24675","RPL37","RPS15"
"24676","RPL37","RPS15A"
"24677","RPL37","RPS16"
"24678","RPL37","RPS17"
"24679","RPL37","RPS18"
"24680","RPL37","RPS19"
"24681","RPL37","RPS2"
"24682","RPL37","RPS20"
"24683","RPL37","RPS21"
"24684","RPL37","RPS23"
"24685","RPL37","RPS24"
"24686","RPL37","RPS25"
"24687","RPL37","RPS26"
"24688","RPL37","RPS27"
"24689","RPL37","RPS27A"
"24690","RPL37","RPS28"
"24691","RPL37","RPS29"
"24692","RPL37","RPS3"
"24693","RPL37","RPS3A"
"24694","RPL37","RPS4X"
"24695","RPL37","RPS4Y"
"24696","RPL37","RPS5"
"24697","RPL37","RPS6"
"24698","RPL37","RPS7"
"24699","RPL37","RPS8"
"24700","RPL37","RPS9"
"24701","RPL37","UBA52"
"24702","RPL13A","RPL37A"
"24703","RPL14","RPL37A"
"24704","RPL23","RPL37A"
"24705","RPL26L1","RPL37A"
"24706","RPL35","RPL37A"
"24707","RPL36","RPL37A"
"24708","RPL37A","RPL38"
"24709","RPL37A","RPL39"
"24710","RPL37A","RPL39L"
"24711","RPL37A","RPL41"
"24712","RPL37A","RPLP0"
"24713","RPL37A","RPLP1"
"24714","RPL37A","RPLP2"
"24715","RPL37A","RPS10"
"24716","RPL37A","RPS11"
"24717","RPL37A","RPS12"
"24718","RPL37A","RPS13"
"24719","RPL37A","RPS14"
"24720","RPL37A","RPS15"
"24721","RPL37A","RPS15A"
"24722","RPL37A","RPS16"
"24723","RPL37A","RPS17"
"24724","RPL37A","RPS18"
"24725","RPL37A","RPS19"
"24726","RPL37A","RPS2"
"24727","RPL37A","RPS20"
"24728","RPL37A","RPS21"
"24729","RPL37A","RPS23"
"24730","RPL37A","RPS24"
"24731","RPL37A","RPS25"
"24732","RPL37A","RPS26"
"24733","RPL37A","RPS27"
"24734","RPL37A","RPS27A"
"24735","RPL37A","RPS28"
"24736","RPL37A","RPS29"
"24737","RPL37A","RPS3"
"24738","RPL37A","RPS3A"
"24739","RPL37A","RPS4X"
"24740","RPL37A","RPS4Y"
"24741","RPL37A","RPS5"
"24742","RPL37A","RPS6"
"24743","RPL37A","RPS7"
"24744","RPL37A","RPS8"
"24745","RPL37A","RPS9"
"24746","RPL37A","SLC30A1"
"24747","RPL37A","UBA52"
"24748","RPL13A","RPL38"
"24749","RPL14","RPL38"
"24750","RPL23","RPL38"
"24751","RPL26L1","RPL38"
"24752","RPL35","RPL38"
"24753","RPL36","RPL38"
"24754","RPL38","RPL39"
"24755","RPL38","RPL39L"
"24756","RPL38","RPL41"
"24757","RPL38","RPLP0"
"24758","RPL38","RPLP1"
"24759","RPL38","RPLP2"
"24760","RPL38","RPS10"
"24761","RPL38","RPS11"
"24762","RPL38","RPS12"
"24763","RPL38","RPS13"
"24764","RPL38","RPS14"
"24765","RPL38","RPS15"
"24766","RPL38","RPS15A"
"24767","RPL38","RPS16"
"24768","RPL38","RPS17"
"24769","RPL38","RPS18"
"24770","RPL38","RPS19"
"24771","RPL38","RPS2"
"24772","RPL38","RPS20"
"24773","RPL38","RPS21"
"24774","RPL38","RPS23"
"24775","RPL38","RPS24"
"24776","RPL38","RPS25"
"24777","RPL38","RPS26"
"24778","RPL38","RPS27"
"24779","RPL38","RPS27A"
"24780","RPL38","RPS28"
"24781","RPL38","RPS29"
"24782","RPL38","RPS3"
"24783","RPL38","RPS3A"
"24784","RPL38","RPS4X"
"24785","RPL38","RPS4Y"
"24786","RPL38","RPS5"
"24787","RPL38","RPS6"
"24788","RPL38","RPS7"
"24789","RPL38","RPS8"
"24790","RPL38","RPS9"
"24791","RPL38","UBA52"
"24792","RPL13A","RPL39"
"24793","RPL14","RPL39"
"24794","RPL23","RPL39"
"24795","RPL26L1","RPL39"
"24796","RPL35","RPL39"
"24797","RPL36","RPL39"
"24798","RPL39","RPL41"
"24799","RPL39","RPLP0"
"24800","RPL39","RPLP1"
"24801","RPL39","RPLP2"
"24802","RPL39","RPS10"
"24803","RPL39","RPS11"
"24804","RPL39","RPS12"
"24805","RPL39","RPS13"
"24806","RPL39","RPS14"
"24807","RPL39","RPS15"
"24808","RPL39","RPS15A"
"24809","RPL39","RPS16"
"24810","RPL39","RPS17"
"24811","RPL39","RPS18"
"24812","RPL39","RPS19"
"24813","RPL39","RPS2"
"24814","RPL39","RPS20"
"24815","RPL39","RPS21"
"24816","RPL39","RPS23"
"24817","RPL39","RPS24"
"24818","RPL39","RPS25"
"24819","RPL39","RPS26"
"24820","RPL39","RPS27"
"24821","RPL39","RPS27A"
"24822","RPL39","RPS28"
"24823","RPL39","RPS29"
"24824","RPL39","RPS3"
"24825","RPL39","RPS3A"
"24826","RPL39","RPS4X"
"24827","RPL39","RPS4Y"
"24828","RPL39","RPS5"
"24829","RPL39","RPS6"
"24830","RPL39","RPS7"
"24831","RPL39","RPS8"
"24832","RPL39","RPS9"
"24833","RPL39","UBA52"
"24834","AK3L1","RPL3L"
"24835","C1orf33","RPL3L"
"24836","DENR","RPL3L"
"24837","FKSG32","RPL3L"
"24838","GC20","RPL3L"
"24839","HSPC109","RPL3L"
"24840","LOC130600","RPL3L"
"24841","LOC130672","RPL3L"
"24842","LOC283341","RPL3L"
"24843","RPL3L","LOC284393"
"24844","METAP1","RPL3L"
"24845","METAP2","RPL3L"
"24846","MRPL2","RPL3L"
"24847","OSTF1","RPL3L"
"24848","POLR1A","RPL3L"
"24849","POLR1B","RPL3L"
"24850","POLR1C","RPL3L"
"24851","POP4","RPL3L"
"24852","PUS1","RPL3L"
"24853","RPC155","RPL3L"
"24854","RPL10","RPL3L"
"24855","RPL10L","RPL3L"
"24856","RPL11","RPL3L"
"24857","RPL12","RPL3L"
"24858","RPL12L3","RPL3L"
"24859","RPL13","RPL3L"
"24860","RPL13A","RPL3L"
"24861","RPL14","RPL3L"
"24862","RPL15","RPL3L"
"24863","RPL17","RPL3L"
"24864","RPL18","RPL3L"
"24865","RPL18A","RPL3L"
"24866","RPL19","RPL3L"
"24867","RPL21","RPL3L"
"24868","RPL22","RPL3L"
"24869","RPL23","RPL3L"
"24870","RPL23A","RPL3L"
"24871","RPL24","RPL3L"
"24872","RPL26","RPL3L"
"24873","RPL26L1","RPL3L"
"24874","RPL27","RPL3L"
"24875","RPL27A","RPL3L"
"24876","RPL28","RPL3L"
"24877","RPL29","RPL3L"
"24878","RPL30","RPL3L"
"24879","RPL31","RPL3L"
"24880","RPL32","RPL3L"
"24881","RPL34","RPL3L"
"24882","RPL35","RPL3L"
"24883","RPL35A","RPL3L"
"24884","RPL36","RPL3L"
"24885","RPL37","RPL3L"
"24886","RPL37A","RPL3L"
"24887","RPL38","RPL3L"
"24888","RPL39","RPL3L"
"24889","RPL3L","RPL39L"
"24890","RPL3L","RPL4"
"24891","RPL3L","RPL41"
"24892","RPL3L","RPL5"
"24893","RPL3L","RPL6"
"24894","RPL3L","RPL7"
"24895","RPL3L","RPL7A"
"24896","RPL3L","RPL8"
"24897","RPL3L","RPL9"
"24898","RPL3L","RPLP0"
"24899","RPL3L","RPLP1"
"24900","RPL3L","RPLP2"
"24901","RPL3L","RPS10"
"24902","RPL3L","RPS11"
"24903","RPL3L","RPS12"
"24904","RPL3L","RPS13"
"24905","RPL3L","RPS14"
"24906","RPL3L","RPS15"
"24907","RPL3L","RPS15A"
"24908","RPL3L","RPS16"
"24909","RPL3L","RPS17"
"24910","RPL3L","RPS18"
"24911","RPL3L","RPS19"
"24912","RPL3L","RPS2"
"24913","RPL3L","RPS20"
"24914","RPL3L","RPS21"
"24915","RPL3L","RPS23"
"24916","RPL3L","RPS24"
"24917","RPL3L","RPS25"
"24918","RPL3L","RPS26"
"24919","RPL3L","RPS27"
"24920","RPL3L","RPS27A"
"24921","RPL3L","RPS28"
"24922","RPL3L","RPS29"
"24923","RPL3L","RPS2L1"
"24924","RPL3L","RPS3"
"24925","RPL3L","RPS3A"
"24926","RPL3L","RPS4X"
"24927","RPL3L","RPS4Y"
"24928","RPL3L","RPS4Y2"
"24929","RPL3L","RPS5"
"24930","RPL3L","RPS6"
"24931","RPL3L","RPS7"
"24932","RPL3L","RPS8"
"24933","RPL3L","RPS9"
"24934","RPL3L","SEC61A1"
"24935","RPL3L","SEC61A2"
"24936","RPL3L","SUI1"
"24937","RPL3L","SUPT5H"
"24938","RPL3L","UBA52"
"24939","RPL3L","UMP-CMPK"
"24940","RPL4","CPVL"
"24941","HSPC109","RPL4"
"24942","LOC130672","RPL4"
"24943","RPL4","LOC284393"
"24944","RPL4","MGC2599"
"24945","MRPL2","RPL4"
"24946","POLR1C","RPL4"
"24947","POP4","RPL4"
"24948","RPL10","RPL4"
"24949","RPL10L","RPL4"
"24950","RPL11","RPL4"
"24951","RPL12","RPL4"
"24952","RPL13","RPL4"
"24953","RPL13A","RPL4"
"24954","RPL14","RPL4"
"24955","RPL15","RPL4"
"24956","RPL17","RPL4"
"24957","RPL18","RPL4"
"24958","RPL18A","RPL4"
"24959","RPL19","RPL4"
"24960","RPL21","RPL4"
"24961","RPL22","RPL4"
"24962","RPL23","RPL4"
"24963","RPL23A","RPL4"
"24964","RPL24","RPL4"
"24965","RPL26","RPL4"
"24966","RPL26L1","RPL4"
"24967","RPL27","RPL4"
"24968","RPL27A","RPL4"
"24969","RPL28","RPL4"
"24970","RPL29","RPL4"
"24971","RPL30","RPL4"
"24972","RPL31","RPL4"
"24973","RPL32","RPL4"
"24974","RPL34","RPL4"
"24975","RPL35","RPL4"
"24976","RPL35A","RPL4"
"24977","RPL36","RPL4"
"24978","RPL37","RPL4"
"24979","RPL37A","RPL4"
"24980","RPL38","RPL4"
"24981","RPL39","RPL4"
"24982","RPL4","RPL39L"
"24983","RPL4","RPL41"
"24984","RPL4","RPL5"
"24985","RPL4","RPL6"
"24986","RPL4","RPL7"
"24987","RPL4","RPL7A"
"24988","RPL4","RPL8"
"24989","RPL4","RPL9"
"24990","RPL4","RPLP0"
"24991","RPL4","RPLP1"
"24992","RPL4","RPLP2"
"24993","RPL4","RPS10"
"24994","RPL4","RPS11"
"24995","RPL4","RPS12"
"24996","RPL4","RPS13"
"24997","RPL4","RPS14"
"24998","RPL4","RPS15"
"24999","RPL4","RPS15A"
"25000","RPL4","RPS16"
"25001","RPL4","RPS17"
"25002","RPL4","RPS18"
"25003","RPL4","RPS19"
"25004","RPL4","RPS2"
"25005","RPL4","RPS20"
"25006","RPL4","RPS21"
"25007","RPL4","RPS23"
"25008","RPL4","RPS24"
"25009","RPL4","RPS25"
"25010","RPL4","RPS26"
"25011","RPL4","RPS27"
"25012","RPL4","RPS27A"
"25013","RPL4","RPS28"
"25014","RPL4","RPS29"
"25015","RPL4","RPS2L1"
"25016","RPL4","RPS3"
"25017","RPL4","RPS3A"
"25018","RPL4","RPS4X"
"25019","RPL4","RPS4Y"
"25020","RPL4","RPS4Y2"
"25021","RPL4","RPS5"
"25022","RPL4","RPS6"
"25023","RPL4","RPS7"
"25024","RPL4","RPS8"
"25025","RPL4","RPS9"
"25026","RPL4","SEC61A1"
"25027","RPL4","SEC61A2"
"25028","RPL4","STAT1"
"25029","RPL4","STAT3"
"25030","RPL4","STAT4"
"25031","RPL4","STAT5A"
"25032","RPL4","STAT5B"
"25033","RPL4","STAT6"
"25034","RPL4","SUPT5H"
"25035","RPL4","UBA52"
"25036","RPL13A","RPL41"
"25037","RPL14","RPL41"
"25038","RPL23","RPL41"
"25039","RPL26L1","RPL41"
"25040","RPL35","RPL41"
"25041","RPL36","RPL41"
"25042","RPL41","RPL39L"
"25043","RPL41","RPLP0"
"25044","RPL41","RPLP1"
"25045","RPL41","RPLP2"
"25046","RPL41","RPS10"
"25047","RPL41","RPS11"
"25048","RPL41","RPS12"
"25049","RPL41","RPS13"
"25050","RPL41","RPS14"
"25051","RPL41","RPS15"
"25052","RPL41","RPS15A"
"25053","RPL41","RPS16"
"25054","RPL41","RPS17"
"25055","RPL41","RPS18"
"25056","RPL41","RPS19"
"25057","RPL41","RPS2"
"25058","RPL41","RPS20"
"25059","RPL41","RPS21"
"25060","RPL41","RPS23"
"25061","RPL41","RPS24"
"25062","RPL41","RPS25"
"25063","RPL41","RPS26"
"25064","RPL41","RPS27"
"25065","RPL41","RPS27A"
"25066","RPL41","RPS28"
"25067","RPL41","RPS29"
"25068","RPL41","RPS3"
"25069","RPL41","RPS3A"
"25070","RPL41","RPS4X"
"25071","RPL41","RPS4Y"
"25072","RPL41","RPS5"
"25073","RPL41","RPS6"
"25074","RPL41","RPS7"
"25075","RPL41","RPS8"
"25076","RPL41","RPS9"
"25077","RPL41","UBA52"
"25078","C15orf12","RPL5"
"25079","C1orf33","RPL5"
"25080","DENR","RPL5"
"25081","EVI5","RPL5"
"25082","FKSG32","RPL5"
"25083","GC20","RPL5"
"25084","HSPC109","RPL5"
"25085","LOC130600","RPL5"
"25086","LOC130672","RPL5"
"25087","RPL5","LOC284393"
"25088","RPL5","LOC286004"
"25089","METAP1","RPL5"
"25090","METAP2","RPL5"
"25091","MRPL2","RPL5"
"25092","POLR1A","RPL5"
"25093","POLR1B","RPL5"
"25094","POLR1C","RPL5"
"25095","POP4","RPL5"
"25096","PUS1","RPL5"
"25097","RPC155","RPL5"
"25098","RPL10","RPL5"
"25099","RPL10L","RPL5"
"25100","RPL11","RPL5"
"25101","RPL12","RPL5"
"25102","RPL12L3","RPL5"
"25103","RPL13","RPL5"
"25104","RPL13A","RPL5"
"25105","RPL14","RPL5"
"25106","RPL15","RPL5"
"25107","RPL17","RPL5"
"25108","RPL18","RPL5"
"25109","RPL18A","RPL5"
"25110","RPL19","RPL5"
"25111","RPL21","RPL5"
"25112","RPL22","RPL5"
"25113","RPL23","RPL5"
"25114","RPL23A","RPL5"
"25115","RPL24","RPL5"
"25116","RPL26","RPL5"
"25117","RPL26L1","RPL5"
"25118","RPL27","RPL5"
"25119","RPL27A","RPL5"
"25120","RPL28","RPL5"
"25121","RPL29","RPL5"
"25122","RPL30","RPL5"
"25123","RPL31","RPL5"
"25124","RPL32","RPL5"
"25125","RPL34","RPL5"
"25126","RPL35","RPL5"
"25127","RPL35A","RPL5"
"25128","RPL36","RPL5"
"25129","RPL37","RPL5"
"25130","RPL37A","RPL5"
"25131","RPL38","RPL5"
"25132","RPL39","RPL5"
"25133","RPL5","RPL39L"
"25134","RPL41","RPL5"
"25135","RPL5","RPL6"
"25136","RPL5","RPL7"
"25137","RPL5","RPL7A"
"25138","RPL5","RPL8"
"25139","RPL5","RPL9"
"25140","RPL5","RPLP0"
"25141","RPL5","RPLP1"
"25142","RPL5","RPLP2"
"25143","RPL5","RPS10"
"25144","RPL5","RPS11"
"25145","RPL5","RPS12"
"25146","RPL5","RPS13"
"25147","RPL5","RPS14"
"25148","RPL5","RPS15"
"25149","RPL5","RPS15A"
"25150","RPL5","RPS16"
"25151","RPL5","RPS17"
"25152","RPL5","RPS18"
"25153","RPL5","RPS19"
"25154","RPL5","RPS2"
"25155","RPL5","RPS20"
"25156","RPL5","RPS21"
"25157","RPL5","RPS23"
"25158","RPL5","RPS24"
"25159","RPL5","RPS25"
"25160","RPL5","RPS26"
"25161","RPL5","RPS27"
"25162","RPL5","RPS27A"
"25163","RPL5","RPS28"
"25164","RPL5","RPS29"
"25165","RPL5","RPS2L1"
"25166","RPL5","RPS3"
"25167","RPL5","RPS3A"
"25168","RPL5","RPS4X"
"25169","RPL5","RPS4Y"
"25170","RPL5","RPS4Y2"
"25171","RPL5","RPS5"
"25172","RPL5","RPS6"
"25173","RPL5","RPS7"
"25174","RPL5","RPS8"
"25175","RPL5","RPS9"
"25176","RPL5","SEC61A1"
"25177","RPL5","SEC61A2"
"25178","RPL5","SUI1"
"25179","RPL5","SUPT5H"
"25180","RPL5","TRUB1"
"25181","RPL5","UBA52"
"25182","RPL10","RPL6"
"25183","RPL11","RPL6"
"25184","RPL12","RPL6"
"25185","RPL13","RPL6"
"25186","RPL13A","RPL6"
"25187","RPL14","RPL6"
"25188","RPL15","RPL6"
"25189","RPL17","RPL6"
"25190","RPL18","RPL6"
"25191","RPL18A","RPL6"
"25192","RPL19","RPL6"
"25193","RPL21","RPL6"
"25194","RPL22","RPL6"
"25195","RPL23","RPL6"
"25196","RPL23A","RPL6"
"25197","RPL24","RPL6"
"25198","RPL26","RPL6"
"25199","RPL26L1","RPL6"
"25200","RPL27","RPL6"
"25201","RPL27A","RPL6"
"25202","RPL28","RPL6"
"25203","RPL29","RPL6"
"25204","RPL30","RPL6"
"25205","RPL31","RPL6"
"25206","RPL32","RPL6"
"25207","RPL34","RPL6"
"25208","RPL35","RPL6"
"25209","RPL35A","RPL6"
"25210","RPL36","RPL6"
"25211","RPL37","RPL6"
"25212","RPL37A","RPL6"
"25213","RPL38","RPL6"
"25214","RPL39","RPL6"
"25215","RPL6","RPL39L"
"25216","RPL41","RPL6"
"25217","RPL6","RPL7"
"25218","RPL6","RPL7A"
"25219","RPL6","RPL8"
"25220","RPL6","RPL9"
"25221","RPL6","RPLP0"
"25222","RPL6","RPLP1"
"25223","RPL6","RPLP2"
"25224","RPL6","RPS10"
"25225","RPL6","RPS11"
"25226","RPL6","RPS12"
"25227","RPL6","RPS13"
"25228","RPL6","RPS14"
"25229","RPL6","RPS15"
"25230","RPL6","RPS15A"
"25231","RPL6","RPS16"
"25232","RPL6","RPS17"
"25233","RPL6","RPS18"
"25234","RPL6","RPS19"
"25235","RPL6","RPS2"
"25236","RPL6","RPS20"
"25237","RPL6","RPS21"
"25238","RPL6","RPS23"
"25239","RPL6","RPS24"
"25240","RPL6","RPS25"
"25241","RPL6","RPS26"
"25242","RPL6","RPS27"
"25243","RPL6","RPS27A"
"25244","RPL6","RPS28"
"25245","RPL6","RPS29"
"25246","RPL6","RPS3"
"25247","RPL6","RPS3A"
"25248","RPL6","RPS4X"
"25249","RPL6","RPS4Y"
"25250","RPL6","RPS5"
"25251","RPL6","RPS6"
"25252","RPL6","RPS7"
"25253","RPL6","RPS8"
"25254","RPL6","RPS9"
"25255","RPL6","UBA52"
"25256","RPL10","RPL7"
"25257","RPL11","RPL7"
"25258","RPL12","RPL7"
"25259","RPL13","RPL7"
"25260","RPL13A","RPL7"
"25261","RPL14","RPL7"
"25262","RPL15","RPL7"
"25263","RPL17","RPL7"
"25264","RPL18","RPL7"
"25265","RPL18A","RPL7"
"25266","RPL19","RPL7"
"25267","RPL21","RPL7"
"25268","RPL22","RPL7"
"25269","RPL23","RPL7"
"25270","RPL23A","RPL7"
"25271","RPL24","RPL7"
"25272","RPL26","RPL7"
"25273","RPL26L1","RPL7"
"25274","RPL27","RPL7"
"25275","RPL27A","RPL7"
"25276","RPL28","RPL7"
"25277","RPL29","RPL7"
"25278","RPL30","RPL7"
"25279","RPL31","RPL7"
"25280","RPL32","RPL7"
"25281","RPL34","RPL7"
"25282","RPL35","RPL7"
"25283","RPL35A","RPL7"
"25284","RPL36","RPL7"
"25285","RPL37","RPL7"
"25286","RPL37A","RPL7"
"25287","RPL38","RPL7"
"25288","RPL39","RPL7"
"25289","RPL7","RPL39L"
"25290","RPL41","RPL7"
"25291","RPL7","RPL7A"
"25292","RPL7","RPL7P"
"25293","RPL7","RPL8"
"25294","RPL7","RPL9"
"25295","RPL7","RPLP0"
"25296","RPL7","RPLP1"
"25297","RPL7","RPLP2"
"25298","RPL7","RPS10"
"25299","RPL7","RPS11"
"25300","RPL7","RPS12"
"25301","RPL7","RPS13"
"25302","RPL7","RPS14"
"25303","RPL7","RPS15"
"25304","RPL7","RPS15A"
"25305","RPL7","RPS16"
"25306","RPL7","RPS17"
"25307","RPL7","RPS18"
"25308","RPL7","RPS19"
"25309","RPL7","RPS2"
"25310","RPL7","RPS20"
"25311","RPL7","RPS21"
"25312","RPL7","RPS23"
"25313","RPL7","RPS24"
"25314","RPL7","RPS25"
"25315","RPL7","RPS26"
"25316","RPL7","RPS27"
"25317","RPL7","RPS27A"
"25318","RPL7","RPS28"
"25319","RPL7","RPS29"
"25320","RPL7","RPS3"
"25321","RPL7","RPS3A"
"25322","RPL7","RPS4X"
"25323","RPL7","RPS4Y"
"25324","RPL7","RPS5"
"25325","RPL7","RPS6"
"25326","RPL7","RPS7"
"25327","RPL7","RPS8"
"25328","RPL7","RPS9"
"25329","RPL7","UBA52"
"25330","RPL10","RPL7A"
"25331","RPL11","RPL7A"
"25332","RPL12","RPL7A"
"25333","RPL13","RPL7A"
"25334","RPL13A","RPL7A"
"25335","RPL14","RPL7A"
"25336","RPL15","RPL7A"
"25337","RPL17","RPL7A"
"25338","RPL18","RPL7A"
"25339","RPL18A","RPL7A"
"25340","RPL19","RPL7A"
"25341","RPL21","RPL7A"
"25342","RPL22","RPL7A"
"25343","RPL23","RPL7A"
"25344","RPL23A","RPL7A"
"25345","RPL24","RPL7A"
"25346","RPL26","RPL7A"
"25347","RPL26L1","RPL7A"
"25348","RPL27","RPL7A"
"25349","RPL27A","RPL7A"
"25350","RPL28","RPL7A"
"25351","RPL29","RPL7A"
"25352","RPL30","RPL7A"
"25353","RPL31","RPL7A"
"25354","RPL32","RPL7A"
"25355","RPL34","RPL7A"
"25356","RPL35","RPL7A"
"25357","RPL35A","RPL7A"
"25358","RPL36","RPL7A"
"25359","RPL37","RPL7A"
"25360","RPL37A","RPL7A"
"25361","RPL38","RPL7A"
"25362","RPL39","RPL7A"
"25363","RPL7A","RPL39L"
"25364","RPL41","RPL7A"
"25365","RPL7A","RPL8"
"25366","RPL7A","RPL9"
"25367","RPL7A","RPLP0"
"25368","RPL7A","RPLP1"
"25369","RPL7A","RPLP2"
"25370","RPL7A","RPS10"
"25371","RPL7A","RPS11"
"25372","RPL7A","RPS12"
"25373","RPL7A","RPS13"
"25374","RPL7A","RPS14"
"25375","RPL7A","RPS15"
"25376","RPL7A","RPS15A"
"25377","RPL7A","RPS16"
"25378","RPL7A","RPS17"
"25379","RPL7A","RPS18"
"25380","RPL7A","RPS19"
"25381","RPL7A","RPS2"
"25382","RPL7A","RPS20"
"25383","RPL7A","RPS21"
"25384","RPL7A","RPS23"
"25385","RPL7A","RPS24"
"25386","RPL7A","RPS25"
"25387","RPL7A","RPS26"
"25388","RPL7A","RPS27"
"25389","RPL7A","RPS27A"
"25390","RPL7A","RPS28"
"25391","RPL7A","RPS29"
"25392","RPL7A","RPS3"
"25393","RPL7A","RPS3A"
"25394","RPL7A","RPS4X"
"25395","RPL7A","RPS4Y"
"25396","RPL7A","RPS5"
"25397","RPL7A","RPS6"
"25398","RPL7A","RPS7"
"25399","RPL7A","RPS8"
"25400","RPL7A","RPS9"
"25401","RPL7A","UBA52"
"25402","RPL10","RPL8"
"25403","RPL11","RPL8"
"25404","RPL12","RPL8"
"25405","RPL13","RPL8"
"25406","RPL13A","RPL8"
"25407","RPL14","RPL8"
"25408","RPL15","RPL8"
"25409","RPL17","RPL8"
"25410","RPL18","RPL8"
"25411","RPL18A","RPL8"
"25412","RPL19","RPL8"
"25413","RPL21","RPL8"
"25414","RPL22","RPL8"
"25415","RPL23","RPL8"
"25416","RPL23A","RPL8"
"25417","RPL24","RPL8"
"25418","RPL26","RPL8"
"25419","RPL26L1","RPL8"
"25420","RPL27","RPL8"
"25421","RPL27A","RPL8"
"25422","RPL28","RPL8"
"25423","RPL29","RPL8"
"25424","RPL30","RPL8"
"25425","RPL31","RPL8"
"25426","RPL32","RPL8"
"25427","RPL34","RPL8"
"25428","RPL35","RPL8"
"25429","RPL35A","RPL8"
"25430","RPL36","RPL8"
"25431","RPL37","RPL8"
"25432","RPL37A","RPL8"
"25433","RPL38","RPL8"
"25434","RPL39","RPL8"
"25435","RPL8","RPL39L"
"25436","RPL41","RPL8"
"25437","RPL8","RPL9"
"25438","RPL8","RPLP0"
"25439","RPL8","RPLP1"
"25440","RPL8","RPLP2"
"25441","RPL8","RPS10"
"25442","RPL8","RPS11"
"25443","RPL8","RPS12"
"25444","RPL8","RPS13"
"25445","RPL8","RPS14"
"25446","RPL8","RPS15"
"25447","RPL8","RPS15A"
"25448","RPL8","RPS16"
"25449","RPL8","RPS17"
"25450","RPL8","RPS18"
"25451","RPL8","RPS19"
"25452","RPL8","RPS2"
"25453","RPL8","RPS20"
"25454","RPL8","RPS21"
"25455","RPL8","RPS23"
"25456","RPL8","RPS24"
"25457","RPL8","RPS25"
"25458","RPL8","RPS26"
"25459","RPL8","RPS27"
"25460","RPL8","RPS27A"
"25461","RPL8","RPS28"
"25462","RPL8","RPS29"
"25463","RPL8","RPS3"
