"","V1","V2"
"944","JAK1","IFNGR1"
"945","PLG","F10"
"946","PLG","KNG1"
"947","PLG","SERPINF2"
"948","PLG","AMOT"
"949","PLG","PCOLCE"
"950","MEP1A","PLG"
"951","PLG","LAMA3"
"952","PLG","F2RL1"
"953","PLG","SERPINI1"
"954","PLG","CPB2"
"955","DEK","TFAP2A"
"956","PLG","SERPINB13"
"957","PLG","SERPING1"
"958","PLG","CHGA"
"959","PLG","NGF"
"960","PLG","TFPI2"
"961","PLG","RUVBL1"
"962","PLG","CDCP1"
"963","SMAD4","PRPF40A"
"964","SERPINE1","PLAT"
"965","F2","SERPINE1"
"966","INPPL1","FLNC"
"967","CASP1","TFAP2A"
"968","SERPINE1","MMP3"
"969","PLAU","SERPINE1"
"970","SERPINE1","VTN"
"971","SERPINE1","LRP2"
"972","SERPINE1","LRP1B"
"973","MAPK1","PLAT"
"974","PLAT","SPARC"
"975","PLAT","CLEC3B"
"976","PLAU","PLAT"
"977","F10","PLAT"
"978","YBX1","TFAP2A"
"979","PLAT","LAMA3"
"980","MAPK3","PLAT"
"981","PLAT","SERPINA5"
"982","PLAT","SERPINI1"
"983","PLAT","SERPING1"
"984","PRPF40A","SNRNP70"
"985","PLAT","LRP1B"
"986","PLAT","CKAP4"
"987","RB1","SERPINB2"
"988","PLAU","SERPINB2"
"989","RB1","TFAP2A"
"990","IRF3","SERPINB2"
"991","PLAU","PLAUR"
"992","VTN","PLAUR"
"993","KNG1","PLAUR"
"994","FAP","PLAUR"
"995","MMP12","PLAUR"
"996","LRP1B","PLAUR"
"997","ARR3","PTAFR"
"998","RGS4","PTAFR"
"999","TP53","TFAP2A"
"1000","PDGFRB","ITGB3"
"1001","PDGFRB","PDGFRA"
"1002","PDGFRB","EIF2AK2"
"1003","PDGFRB","PTPN11"
"1004","PDGFRB","PTPN1"
"1005","PDGFRB","PDGFB"
"1006","NCK1","PDGFRB"
"1007","PDGFRB","SHC1"
"1008","PDGFRB","PTK2"
"1009","PDGFRB","PTPRJ"
"1010","CASP3","TFAP2A"
"1011","PDGFRB","COPB1"
"1012","PDGFRB","SNX1"
"1013","PDGFRB","BAG1"
"1014","PDGFRB","GRB10"
"1015","PDGFRB","GRB14"
"1016","PDGFRB","COPA"
"1017","PDGFRB","S1PR1"
"1018","PDGFRB","NCK2"
"1019","SLC9A3R1","PDGFRB"
"1020","PDGFRB","PDAP1"
"1021","CASP6","TFAP2A"
"1022","PDGFRB","PTPN2"
"1023","PDGFRB","SNX2"
"1024","PDGFRB","SNX4"
"1025","PDGFRB","PDGFD"
"1026","PDGFRA","PDGFA"
"1027","SPARC","PDGFA"
"1028","PDGFA","DUSP3"
"1029","PDGFA","PDAP1"
"1030","WWP1","TFAP2A"
"1031","PECAM1","ITGB3"
"1032","PECAM1","PTPN11"
"1033","PECAM1","PTPN6"
"1034","PECAM1","PRKCE"
"1035","SRC","PECAM1"
"1036","PECAM1","INPP5D"
"1037","PRPF40A","BAT3"
"1038","PROC","PF4"
"1039","SRGN","PF4"
"1040","THBD","PF4"
"1041","WWP2","TFAP2A"
"1042","CXCR3","PF4"
"1043","LDLR","PF4"
"1044","PIR","SMAD9"
"1045","PDGFRA","ITGB3"
"1046","CD36","ITGB3"
"1047","ITGB3","TLN1"
"1048","ITGB3","THBS1"
"1049","SRC","ITGB3"
"1050","ITGB3","TGM2"
"1051","MAGI1","TFAP2A"
"1052","ITGAV","ITGB3"
"1053","ITGB3","P2RY2"
"1054","ITGB3","EPS8"
"1055","PTK2","ITGB3"
"1056","PTK2B","ITGB3"
"1057","ITGB3","DAB2"
"1058","ITGB3","ILK"
"1059","LRP5","SMAD9"
"1060","ITGB3","DOK1"
"1061","ITGB3","DAB1"
"1062","EP300","TFAP2A"
"1063","ITGB3","NUMB"
"1064","ITGB3","PDPK1"
"1065","ITGB3","ITGA2B"
"1066","ITGB3","ITGB3BP"
"1067","ITGB3","ANGPTL3"
"1068","ITGB3","TENC1"
"1069","PTPN11","PDGFRA"
"1070","PDGFRA","PDGFB"
"1071","ITGAV","PDGFRA"
"1072","CITED2","TFAP2A"
"1073","SHB","PDGFRA"
"1074","PDGFRA","CAV1"
"1075","PDGFRA","GRB14"
"1076","CRKL","PDGFRA"
"1077","SLC9A3R1","PDGFRA"
"1078","PDGFRA","SNX2"
"1079","PDGFRA","SNX4"
"1080","PDGFRA","PDGFC"
"1081","PDGFRA","SNX6"
"1082","CD36","THBS1"
"1083","LDLRAP1","TFAP2A"
"1084","SRC","CD36"
"1085","CD36","MATK"
"1086","CD36","ITGA2B"
"1087","SMAD1","MLL2"
"1088","MLL2","SMAD9"
"1089","-","SMAD9"
"1090","SMAD1","SF3B1"
"1091","GP1BA","GP5"
"1092","YWHAZ","GP5"
"1093","CITED4","TFAP2A"
"1094","GP1BA","GP9"
"1095","GP1BA","SELP"
"1096","CD24","SELP"
"1097","SELPLG","SELP"
"1098","SELP","AP1M1"
"1099","SELP","SNX17"
"1100","SELP","SERPING1"
"1101","VTN","PVR"
"1102","DYNLT3","PVR"
"1103","AP1M2","PVR"
"1104","EPN2","TFAP2A"
"1105","PVRL1","PVR"
"1106","PVRL3","PVR"
"1107","CD226","PVR"
"1108","SF3B1","SMAD9"
"1109","PCNA","PARP1"
"1110","RXRA","PARP1"
"1111","PARP1","RPS3A"
"1112","TP53","PARP1"
"1113","APOC1","APOA2"
"1114","PARP1","XRCC1"
"1115","SF3B1","SNIP1"
"1116","PARP1","POLA1"
"1117","PRKDC","PARP1"
"1118","MYBL2","PARP1"
"1119","CPXM2","SMAD9"
"1120","SMAD4","ODZ3"
"1121","EXPH5","SMAD9"
"1122","PARP1","BUB3"
"1123","APOD","APOA2"
"1124","PARP1","ZNF423"
"1125","PARP1","WRN"
"1126","PARP1","NCOA6"
"1127","PARP1","APTX"
"1128","CDKN2A","RPS7"
"1129","PARP1","XRCC5"
"1130","PARP1","PARP2"
"1131","PARP1","SWAP70"
"1132","PARP1","RBM14"
"1133","PARP1","SFRS12"
"1134","APOF","APOA2"
"1135","SMAD4","RFX1"
"1136","SMAD1","RFX1"
"1137","RFX1","SMAD9"
"1138","RAB3B","PIGR"
"1139","CCL5","PIGR"
"1140","AP1M1","PIGR"
"1141","LEMD3","SMAD9"
"1142","PKD1","PKD2"
"1143","DIAPH1","PKD2"
"1144","CD2AP","PKD2"
"1145","C4A","APOA2"
"1146","TNNI3","PKD2"
"1147","TRPC1","PKD2"
"1148","HAX1","PKD2"
"1149","SSBP1","POLG"
"1150","APC","CSNK1E"
"1151","PRKACA","APC"
"1152","APC","PPP2R5A"
"1153","APC","KIFAP3"
"1154","APC","SIAH1"
"1155","PLTP","APOA2"
"1156","APC","BUB1"
"1157","APC","MAPRE1"
"1158","APC","AXIN1"
"1159","APC","RP1"
"1160","APC","AXIN2"
"1161","APC","ARHGEF4"
"1162","APC","DLGAP1"
"1163","PRKCA","KCNE1"
"1164","KCNQ1","KCNE1"
"1165","APOA1BP","APOA2"
"1166","KCNA2","KCNA4"
"1167","KCNA2","PTPRA"
"1168","KCNA2","ETV1"
"1169","KCNA2","KCNAB1"
"1170","KCNA2","KCNAB2"
"1171","PTK2B","KCNA2"
"1172","SMAD1","ZSCAN4"
"1173","KCNA2","KCNA5"
"1174","KCNA2","KCNA3"
"1175","ZSCAN4","SMAD9"
"1176","MAP2K4","FLNC"
"1177","GPLD1","APOA4"
"1178","E4F1","SMAD9"
"1179","KCNA4","DLG2"
"1180","KCNA4","DLGAP1"
"1181","KCNA4","SNTG1"
"1182","RBP4","TTR"
"1183","LRP2","TTR"
"1184","APOA1","TTR"
"1185","PAPPA","PRG2"
"1186","TNNI3","PAPPA"
"1187","ATN1","SIAH2"
"1188","KIAA0226","SMAD9"
"1189","SECISBP2","SMAD9"
"1190","SYN1","PFN2"
"1191","ROCK1","PFN2"
"1192","VASP","PFN2"
"1193","DNM1","PFN2"
"1194","FHOD1","PFN2"
"1195","EVL","PFN2"
"1196","ARNT","SMAD9"
"1197","CALR","APOB"
"1198","SMAD4","ATF7IP"
"1199","PFN1","DNM2"
"1200","ATF7IP","RRBP1"
"1201","PFN1","WASF1"
"1202","PFN1","WASL"
"1203","PFN1","RHOQ"
"1204","PFN1","FMNL1"
"1205","PFN1","XPO6"
"1206","PFN1","ENAH"
"1207","PFN1","APBB1IP"
"1208","CANX","APOB"
"1209","PFN1","WIPF2"
"1210","ATF7IP","PSG3"
"1211","ATF7IP","KRT7"
"1212","CLU","PRNP"
"1213","PRNP","L1CAM"
"1214","PRNP","CAV1"
"1215","PRNP","NCAM2"
"1216","DNM1","PRNP"
"1217","PRNP","APBB1"
"1218","PPIB","APOB"
"1219","PRNP","ADAM23"
"1220","PRNP","STIP1"
"1221","PRNP","SPARCL1"
"1222","PRNP","P4HB"
"1223","PRNP","CNTN1"
"1224","PRNP","OPCML"
"1225","PVRL1","PRNP"
"1226","PRNP","LSAMP"
"1227","PRNP","CLSTN1"
"1228","PRNP","MOG"
"1229","HSPA5","APOB"
"1230","PRNP","ERI3"
"1231","RB1","PHB"
"1232","RBL2","PHB"
"1233","E2F1","PHB"
"1234","TP53","PHB"
"1235","SMARCA2","PHB"
"1236","MAP3K10","PHB"
"1237","NCOR1","PHB"
"1238","HDAC1","PHB"
"1239","SMARCA4","PHB"
"1240","HSPA1A","APOB"
"1241","SIN3A","PHB"
"1242","ATF7IP","COL4A2"
"1243","ZNF484","SMAD9"
"1244","INS","LRP2"
"1245","INS","IGFBP7"
"1246","INS","HLA-DQB1"
"1247","INS","SYTL4"
"1248","INS","HLA-DQA2"
"1249","INS","TXNDC17"
"1250","HSP90AA1","APOB"
"1251","PCNA","RPA1"
"1252","PCNA","PTMA"
"1253","PCNA","XRCC1"
"1254","PCNA","FEN1"
"1255","PCNA","RFC2"
"1256","PCNA","SUB1"
"1257","PCNA","CDKN1C"
"1258","PCNA","MSH3"
"1259","PRKDC","PCNA"
"1260","LIPC","APOB"
"1261","HDAC1","PCNA"
"1262","PCNA","CHAF1A"
"1263","PCNA","ING1"
"1264","PCNA","CDC6"
"1265","PCNA","EP300"
"1266","PCNA","DHX9"
"1267","PCNA","CDK6"
"1268","PCNA","HUS1"
"1269","PCNA","RAD9A"
"1270","PCNA","POLH"
"1271","MTTP","APOB"
"1272","PCNA","WRN"
"1273","PCNA","MYBBP1A"
"1274","PCNA","MUTYH"
"1275","PCNA","GADD45B"
"1276","PCNA","GADD45G"
"1277","PCNA","CCNO"
"1278","PCNA","APEX2"
"1279","PCNA","POLE"
"1280","PCNA","MSH6"
"1281","PCNA","POLB"
"1282","SGCD","FLNC"
"1283","HSP90B1","APOB"
"1284","PCNA","MCL1"
"1285","ZNF587","SMAD9"
"1286","PCNA","DNTT"
"1287","PCNA","XRCC5"
"1288","PCNA","POLL"
"1289","PCNA","DNTTIP2"
"1290","PCNA","POLD3"
"1291","PCNA","KCTD13"
"1292","PCNA","CHTF18"
"1293","PCNA","DSCC1"
"1294","BGN","APOB"
"1295","PCNA","POLD2"
"1296","PCNA","POLM"
"1297","PCNA","CHTF8"
"1298","PCNA","POLDIP2"
"1299","PRLR","PTPN11"
"1300","PRLR","VAV2"
"1301","PRLR","TEC"
"1302","PRLR","YWHAZ"
"1303","LRP2","APOB"
"1304","PRLR","CISH"
"1305","PRLR","NEK3"
"1306","PRLR","SOCS3"
"1307","PRLR","SOCS2"
"1308","PRLR","YWHAG"
"1309","PRLR","PRL"
"1310","PRLR","CSH1"
"1311","PRDX4","PRDX1"
"1312","ARHGAP9","SMAD9"
"1313","MCHR1","PMCH"
"1314","APOA1","APOB"
"1315","MCHR2","PMCH"
"1316","GBA","PSAP"
"1317","KLK3","SEMG1"
"1318","KLK3","SERPINA1"
"1319","KLK3","SERPINA5"
"1320","KLK3","PZP"
"1321","PKP2","SMAD9"
"1322","VTN","POMC"
"1323","LDLR","APOB"
"1324","MEP1A","POMC"
"1325","MC2R","POMC"
"1326","MC5R","POMC"
"1327","HLA-DRB3","POMC"
"1328","PLK1","PSMA3"
"1329","PSMA1","PSMA3"
"1330","PSMA6","PSMA3"
"1331","XRN2","PSMA3"
"1332","PLK1","PSMA5"
"1333","PELP1","SMAD9"
"1334","PDIA4","APOB"
"1335","PSMB9","PSMB10"
"1336","PROC","PROS1"
"1337","PROC","F2"
"1338","PROC","THBD"
"1339","PROC","F5"
"1340","PROC","F8"
"1341","PROC","PROCR"
"1342","PROC","SERPINA5"
"1343","F2","AMBP"
"1344","GRN","SMAD9"
"1345","SEC61B","APOB"
"1346","TMEM57","SMAD9"
"1347","TP53","EIF2AK2"
"1348","STAT1","EIF2AK2"
"1349","CASP3","EIF2AK2"
"1350","EIF2AK2","DNAJC3"
"1351","EIF2AK2","PPP2R5A"
"1352","EIF2AK2","CASP7"
"1353","EIF2AK2","CASP8"
"1354","EIF2AK2","METAP2"
"1355","HSPA8","APOB"
"1356","EIF2AK2","RAC1"
"1357","EIF2AK2","MAP3K5"
"1358","ASH2L","SMAD9"
"1359","EIF2AK2","IKBKB"
"1360","EIF2AK2","TARBP2"
"1361","EIF2AK2","TIRAP"
"1362","EIF2AK2","PTGES3"
"1363","EIF2AK2","PPP1CC"
"1364","EIF2AK2","PRKRIR"
"1365","SEC61A2","APOB"
"1366","EIF2AK2","STRBP"
"1367","EIF2AK2","PRKRIP1"
"1368","EIF2AK2","PPP1CA"
"1369","SMAD9","SNRNP70"
"1370","MAPK1","MAP2K1"
"1371","HRAS","MAP2K1"
"1372","MAP2K1","MYC"
"1373","ARAF","MAP2K1"
"1374","GRB10","MAP2K1"
"1375","ATN1","SLIT1"
"1376","MAP2K1","RPS6KA2"
"1377","MAPK3","MAP2K1"
"1378","MAP2K1","TRAF3"
"1379","MAP2K1","CASP9"
"1380","MAP2K1","MAP3K4"
"1381","PAK1","MAP2K1"
"1382","MAP2K1","MAPKSP1"
"1383","MAP2K1","RPS6KA4"
"1384","CPNE1","MAP2K1"
"1385","CPNE4","MAP2K1"
"1386","MYOT","FLNC"
"1387","APOD","LEPR"
"1388","MAP2K1","PEBP1"
"1389","MAP2K1","TRIB1"
"1390","MAP2K1","PEBP4"
"1391","MAP2K1","MAPK8IP3"
"1392","MAP2K1","KSR2"
"1393","MAP2K1","PARVA"
"1394","SMAD9","HEY1"
"1395","PTPN11","EPHA2"
"1396","PRKCA","PTPN11"
"1397","PTPN11","PRKCB"
"1398","PTPN11","TNFRSF1A"
"1399","PTPN11","TEK"
"1400","PTPN11","TIE1"
"1401","PTPN11","STAT1"
"1402","PTPN11","SHC1"
"1403","IL6ST","PTPN11"
"1404","PTPN11","PTK2"
"1405","PTPN11","IRS2"
"1406","PTPN11","GHR"
"1407","PTPN11","LEPR"
"1408","APOE","LRP1"
"1409","PTPN11","CAV1"
"1410","PTPN11","CDH5"
"1411","PTK2B","PTPN11"
"1412","PTPN11","STAT5A"
"1413","PTPN11","CRKL"
"1414","PTPN11","SPRY2"
"1415","PTPN11","PXN"
"1416","PTPN11","HNRNPU"
"1417","PTPN11","LAIR1"
"1418","PTPN11","DAB1"
"1419","CTSB","APOE"
"1420","PTPN11","SLAMF1"
"1421","IRS4","PTPN11"
"1422","PTPN11","STAT5B"
"1423","PTPN11","MPZL1"
"1424","PTPN11","SIGLEC7"
"1425","PTPN11","GAB1"
"1426","PTPN11","ACTN4"
"1427","PTPN11","SIT1"
"1428","PTPN11","MVP"
"1429","PTPN11","PILRA"
"1430","APOE","MAP2"
"1431","PTPN11","PRKCH"
"1432","PAG1","PTPN11"
"1433","PTPN11","GAB2"
"1434","PTPN11","SLAMF6"
"1435","PTPN11","SIGLEC11"
"1436","PTPN11","FRS2"
"1437","PTPN11","FRS3"
"1438","PTPN11","BTLA"
"1439","PTPN11","GAB3"
"1440","PTPN11","INPP5D"
"1441","APOE","MAPT"
"1442","PTPN11","C6orf25"
"1443","PTPN11","TREML1"
"1444","PTPN11","NEDD9"
"1445","PTPN11","LILRB4"
"1446","PTPN11","SIGLEC12"
"1447","SMAD9","PSAP"
"1448","GRID2","PTPN4"
"1449","MAPK1","PTPN5"
"1450","MAPK3","PTPN5"
"1451","F2","PROS1"
"1452","APOE","NEFM"
"1453","F5","PROS1"
"1454","F10","PROS1"
"1455","PROS1","F8"
"1456","TYRO3","PROS1"
"1457","SMAD9","TTC37"
"1458","TNC","PTPRB"
"1459","TEK","PTPRB"
"1460","CDH5","PTPRB"
"1461","CNTNAP1","PTPRB"
"1462","CNTN1","PTPRB"
"1463","PLTP","APOE"
"1464","NRCAM","PTPRB"
"1465","MAGI3","PTPRB"
"1466","F11R","PTPRB"
"1467","TYK2","PTPN6"
"1468","PTPN6","ZAP70"
"1469","PTPN6","PRKCD"
"1470","PTPN6","SSTR2"
"1471","PTPN6","ABL1"
"1472","SRC","PTPN6"
"1473","PRNP","APOE"
"1474","PTPN6","TNFRSF1A"
"1475","SYK","PTPN6"
"1476","PTPN6","IL6ST"
"1477","PTPN6","GHR"
"1478","PTPN6","CTNND1"
"1479","PTPN6","CAV1"
"1480","SMAD9","NAGK"
"1481","PTPN6","LCP2"
"1482","PTPN6","SIRPA"
"1483","PTPN6","KHDRBS1"
"1484","APOE","VLDLR"
"1485","PTPN6","DOK1"
"1486","SMAD9","SIL1"
"1487","PTPN6","IRS4"
"1488","PTPN6","STAT5B"
"1489","PTPN6","BLNK"
"1490","PTPN6","CLEC4A"
"1491","PTPN6","PILRA"
"1492","PTPN6","PAG1"
"1493","PTPN6","GAB2"
"1494","PTPN6","SLAMF6"
"1495","MYOZ1","FLNC"
"1496","LRP2","APOE"
"1497","PTPN6","SIGLEC11"
"1498","PTPN6","BTLA"
"1499","PTPN6","CUZD1"
"1500","PTPN6","FCGR2B"
"1501","PTPN6","PILRB"
"1502","PTPN6","C6orf25"
"1503","PTPN6","TREML1"
"1504","PTPN6","LILRB2"
"1505","PTPN6","LILRB4"
"1506","PTPN6","SIGLEC12"
"1507","APOE","SCARB1"
"1508","PTPN6","CD300LF"
"1509","SMAD9","DNAJA3"
"1510","SMAD9","DKK1"
"1511","PTPN6","KLRB1"
"1512","SMAD9","PABPC4"
"1513","SMAD9","PLEC1"
"1514","SMAD4","PSMD11"
"1515","PTPN6","KLRA1"
"1516","SMAD4","DNAJB2"
"1517","PTPN6","PIK3R1"
"1518","APOE","LRP8"
"1519","PTPN6","PTK2B"
"1520","PTPRA","PTPRM"
"1521","PRKCD","PTPRA"
"1522","PTPRA","PTPRF"
"1523","SRC","PTPRA"
"1524","PTPRA","PTPRS"
"1525","PTPRA","PTPRD"
"1526","PTPRA","CALM1"
"1527","SMAD4","DCP1B"
"1528","LDLR","APOE"
"1529","TYK2","PTPN1"
"1530","MAPK1","PTPN1"
"1531","SRC","PTPN1"
"1532","NTRK1","PTPN1"
"1533","NTRK3","PTPN1"
"1534","RRAS2","PTPN1"
"1535","PTPN1","GLRX"
"1536","PTPN1","NTRK2"
"1537","PTPN1","CAV1"
"1538","PTPN1","PIN1"
"1539","ATN1","TEP1"
"1540","PTPN1","STAT5A"
"1541","PTPN1","BCAR1"
"1542","PTPN1","CLK2"
"1543","PTPN1","STAT5B"
"1544","GSK3B","PTPN1"
"1545","PTPN1","CLK1"
"1546","PTPN1","NFKBIA"
"1547","SMAD4","HMG20A"
"1548","SMAD4","XPO5"
"1549","DLG4","PTPRG"
"1550","ATN1","TRIP6"
"1551","GNB2L1","PTPRM"
"1552","CDH1","PTPRM"
"1553","CTNND1","PTPRM"
"1554","PTPRM","PPFIBP1"
"1555","MAPK1","PTPN7"
"1556","MAPK14","PTPN7"
"1557","PRKACA","PTPN7"
"1558","MAPK3","PTPN7"
"1559","GIT1","PTPRZ1"
"1560","PKIA","PRKACB"
"1561","CSNK2A1","APEX1"
"1562","PKIB","PRKACB"
"1563","PRKAR2A","RYR2"
"1564","PRKAR2A","SCTR"
"1565","PRKAR2A","SEMG2"
"1566","PRKAR2A","PRKX"
"1567","PRKAR2A","AKAP14"
"1568","PRKAR2A","AKAP1"
"1569","PRKAR2A","CBFA2T3"
"1570","PRKAR2A","AKAP9"
"1571","GZMA","APEX1"
"1572","AKAP13","PRKAR2A"
"1573","PRKAR2A","AKAP5"
"1574","PRKAR2A","AKAP3"
"1575","PRKAR2A","AKAP6"
"1576","AKAP8","PRKAR2A"
"1577","PRKAR2A","AKAP10"
"1578","PRKAR2A","AKAP11"
"1579","PRKAR2A","AKAP12"
"1580","PRKAR2A","NBEA"
"1581","PRKAR2A","RAB32"
"1582","HSPA1A","APEX1"
"1583","PRKAR2A","AKAP2"
"1584","PRKAR2A","ARFGEF2"
"1585","PRKAR2A","MYCBPAP"
"1586","PRKAR2A","AKAP7"
"1587","SMAD4","RPL28"
"1588","SMAD4","TCTA"
"1589","PRKAR1A","PRKAR1B"
"1590","AKAP1","PRKAR1B"
"1591","WRN","PRKAR1B"
"1592","PPP1R9A","PRKAR1B"
"1593","XRCC6","APEX1"
"1594","PRKAR2B","AKAP4"
"1595","PRKAR2B","AKAP14"
"1596","AKAP1","PRKAR2B"
"1597","PRKAR2B","LASP1"
"1598","PRKAR2B","AKAP9"
"1599","PRKAR2B","AKAP5"
"1600","PRKAR2B","AKAP10"
"1601","PRKAR2B","AKAP11"
"1602","PRKAR2B","NBEA"
"1603","PHLDB2","FLNC"
"1604","NME1","APEX1"
"1605","AXIN1","PPP2CB"
"1606","PACS1","PPP2CB"
"1607","PPP2CB","GAD1"
"1608","SMAD4","HDLBP"
"1609","PPP2CB","LCMT1"
"1610","SMAD4","CD59"
"1611","F2","SERPINE2"
"1612","F2","F2R"
"1613","F2","THBD"
"1614","F2","THBS1"
"1615","HMGB2","APEX1"
"1616","F2","C6"
"1617","F2","KNG1"
"1618","F2","GP1BA"
"1619","F2","F9"
"1620","F2","AANAT"
"1621","F2","SERPINB8"
"1622","PCNA","APEX1"
"1623","F2","SERPINA5"
"1624","F2","F2RL2"
"1625","F2","F2RL3"
"1626","F2","CPB2"
"1627","F2","AKR7A2"
"1628","F2","HGFAC"
"1629","F2","SERPING1"
"1630","F2","ITGA2B"
"1631","F2","F11"
"1632","SMAD4","RALA"
"1633","TXN","APEX1"
"1634","SMAD4","GPNMB"
"1635","SMAD4","PSG9"
"1636","F2","ST13"
"1637","F2","SPP1"
"1638","SMAD4","TH1L"
"1639","SMAD4","MAPK13"
"1640","F2","PROZ"
"1641","F2","PLAU"
"1642","SMAD4","TM9SF2"
"1643","SMAD4","EEF1A1"
"1644","TP53","APEX1"
"1645","SMAD4","ZBED5"
"1646","S100A1","S100B"
"1647","S100A1","RYR1"
"1648","S100A1","PYGM"
"1649","S100A1","AGER"
"1650","S100A1","CAPZA1"
"1651","S100A1","CACYBP"
"1652","S100A4","S100A1"
"1653","SMAD4","CNKSR1"
"1654","SMAD4","RMND5B"
"1655","XRCC1","APEX1"
"1656","TYK2","GNB2L1"
"1657","TYK2","IL13RA1"
"1658","TYK2","STAT1"
"1659","TYK2","IL6ST"
"1660","TYK2","IRS2"
"1661","TYK2","GHR"
"1662","TYK2","CRKL"
"1663","TYK2","PRMT5"
"1664","TYK2","STAM2"
"1665","TYK2","XRCC5"
"1666","NXF2","APEX1"
"1667","CTNND1","FER"
"1668","FER","TMF1"
"1669","YWHAB","FER"
"1670","FER","CALM1"
"1671","FGFR2","FGF9"
"1672","FGFR2","FGF10"
"1673","PIK3CG","EPHA8"
"1674","FEN1","APEX1"
"1675","EPHA8","EFNA4"
"1676","EPHA8","EFNA5"
"1677","EPHA2","TNFAIP1"
"1678","EPHA2","EFNA1"
"1679","SHC1","EPHA2"
"1680","TIAM1","EPHA2"
"1681","PTK2","EPHA2"
"1682","EPHA2","SLA"
"1683","EPHA2","EFNA4"
"1684","EPHA2","EFNA3"
"1685","HDAC1","APEX1"
"1686","EPHA2","EFNA5"
"1687","EPHA2","EFNA2"
"1688","EPHA2","ACP1"
"1689","SOS1","ZAP70"
"1690","ZAP70","CD247"
"1691","ABL1","ZAP70"
"1692","ZAP70","TUBA4A"
"1693","ZAP70","DUSP3"
"1694","SHB","ZAP70"
"1695","EP300","APEX1"
"1696","SHC1","ZAP70"
"1697","SLA","ZAP70"
"1698","PTK2B","ZAP70"
"1699","LCP2","ZAP70"
"1700","ZAP70","SH3BP2"
"1701","ZAP70","LAT"
"1702","ZAP70","TYROBP"
"1703","ZAP70","CBLB"
"1704","ZAP70","SIT1"
"1705","ZAP70","SH2B3"
"1706","SGCG","FLNC"
"1707","APEX1","HNRNPL"
"1708","PAG1","ZAP70"
"1709","ZAP70","GAB2"
"1710","ZAP70","SLAMF6"
"1711","ZAP70","SLA2"
"1712","ZAP70","DBNL"
"1713","ZAP70","PTPN3"
"1714","ZAP70","FCRL3"
"1715","ZAP70","ACP1"
"1716","CD3E","ZAP70"
"1717","ZAP70","NFAM1"
"1718","APEX1","HIF1A"
"1719","MAPK1","PRKCE"
"1720","MAPK1","RB1"
"1721","MAPK1","RXRA"
"1722","MAPK1","SREBF1"
"1723","MAPK1","NR5A1"
"1724","MAPK1","SP1"
"1725","MAPK1","CEBPB"
"1726","MAPK1","MYB"
"1727","MAPK1","ZFP36"
"1728","APEX1","MUTYH"
"1729","MAPK1","TP53"
"1730","MAPK1","NTRK3"
"1731","MAPK1","RPS6KA3"
"1732","MAPK1","ELK1"
"1733","MAPK1","DUSP3"
"1734","MAPK1","MAPK14"
"1735","MAPK1","SREBF2"
"1736","MAPK1","SHC1"
"1737","MAPK1","NKX2-1"
"1738","MAPK1","UBTF"
"1739","APEX1","ANP32C"
"1740","MAPK1","DUSP1"
"1741","MAPK1","SCNN1G"
"1742","SMAD4","UHRF2"
"1743","MAPK1","SMAD4"
"1744","MAPK1","MAP2K2"
"1745","MAPK1","C1QBP"
"1746","MAPK1","PPARG"
"1747","MAPK1","STAT5A"
"1748","MAPK1","RPS6KA1"
"1749","MAPK1","RPS6KA2"
"1750","APEX1","DCTN1"
"1751","MAPK1","GMFB"
"1752","MAPK1","METAP2"
"1753","MAPK1","NCOA3"
"1754","MAPK1","EIF4EBP1"
"1755","MAPK1","CASP9"
"1756","MAPK1","KHDRBS1"
"1757","MAPK1","PXN"
"1758","MAPK1","PTPRH"
"1759","MAPK1","TNFSF11"
"1760","MAPK1","NCOA1"
"1761","APEX1","POLB"
"1762","MAPK1","DUSP4"
"1763","MAPK1","DUSP7"
"1764","MAPK1","PTPRR"
"1765","MAPK1","IER3"
"1766","MAPK1","SNCG"
"1767","MAPK1","DUSP5"
"1768","MAPK1","MAPKSP1"
"1769","MAPK1","KLF11"
"1770","MAPK1","PPP1R9B"
"1771","MAPK1","TNFRSF25"
"1772","APEX1","ANP32A"
"1773","MAPK1","IQGAP1"
"1774","MAPK1","PEA15"
"1775","MAPK1","RPS6KA4"
"1776","MAPK1","NEK2"
"1777","MAPK1","STAT5B"
"1778","MAPK1","DYRK1B"
"1779","MAPK1","MKNK2"
"1780","MAPK1","RGS19"
"1781","MAPK1","HDAC4"
"1782","MAPK1","GAB2"
"1783","APEX1","SET"
"1784","MAPK1","FRS3"
"1785","MAPK1","UBR5"
"1786","MAPK1","CAD"
"1787","MAPK1","PEBP1"
"1788","MAPK1","GORASP2"
"1789","MAPK1","TPR"
"1790","MAPK1","FHL3"
"1791","MAPK1","TNIP1"
"1792","TOB1","MAPK1"
"1793","MAPK1","MAPKAPK5"
"1794","UBE2I","APEX1"
"1795","MAPK1","MKNK1"
"1796","MAPK1","DUSP16"
"1797","MAPK1","ERF"
"1798","MAPK1","CALCOCO1"
"1799","MAPK1","KSR2"
"1800","MAPK1","MAFA"
"1801","MAPK1","NDE1"
"1802","MAPK1","GABRR1"
"1803","SMAD4","PSG2"
"1804","SMAD4","C16orf57"
"1805","ATN1","BAT2"
"1806","MAPK1","SORBS3"
"1807","PRKCA","GNB2L1"
