"","V1","V2","NA"
"","ANAPC10","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC10","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC10","ANAPC10","REACTS_WITH"
"","ANAPC11","ANAPC1","IN_SAME_COMPONENT"
"","ANAPC11","ANAPC2","IN_SAME_COMPONENT"
"","ANAPC11","ANAPC4","IN_SAME_COMPONENT"
"","ANAPC11","ANAPC5","IN_SAME_COMPONENT"
"","ANAPC11","ANAPC7","IN_SAME_COMPONENT"
"","ANAPC11","BUB1B","IN_SAME_COMPONENT"
"","ANAPC11","BUB3","IN_SAME_COMPONENT"
"","ANAPC11","CCNB1","IN_SAME_COMPONENT"
"","ANAPC11","CDC16","IN_SAME_COMPONENT"
"","ANAPC11","CDC20","IN_SAME_COMPONENT"
"","ANAPC11","CDC23","IN_SAME_COMPONENT"
"","ANAPC11","CDC26","IN_SAME_COMPONENT"
"","ANAPC11","CDC27","IN_SAME_COMPONENT"
"","ANAPC11","CDK1","IN_SAME_COMPONENT"
"","ANAPC11","CDK2","IN_SAME_COMPONENT"
"","ANAPC11","FZR1","IN_SAME_COMPONENT"
"","ANAPC11","MAD2L1","IN_SAME_COMPONENT"
"","ANAPC11","NEK2","IN_SAME_COMPONENT"
"","ANAPC11","PTTG1","IN_SAME_COMPONENT"
"","ANAPC11","SKP2","IN_SAME_COMPONENT"
"","ANAPC11","UBE2C","IN_SAME_COMPONENT"
"","ANAPC11","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC11","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC11","ANAPC11","REACTS_WITH"
"","ANAPC1","ANAPC2","IN_SAME_COMPONENT"
"","ANAPC1","ANAPC4","IN_SAME_COMPONENT"
"","ANAPC1","ANAPC5","IN_SAME_COMPONENT"
"","ANAPC1","ANAPC7","IN_SAME_COMPONENT"
"","ANAPC1","BUB1B","IN_SAME_COMPONENT"
"","ANAPC1","BUB3","IN_SAME_COMPONENT"
"","ANAPC1","CCNB1","IN_SAME_COMPONENT"
"","ANAPC1","CDC16","IN_SAME_COMPONENT"
"","ANAPC1","CDC20","IN_SAME_COMPONENT"
"","ANAPC1","CDC23","IN_SAME_COMPONENT"
"","ANAPC1","CDC26","IN_SAME_COMPONENT"
"","ANAPC1","CDC27","IN_SAME_COMPONENT"
"","ANAPC1","CDK1","IN_SAME_COMPONENT"
"","ANAPC1","CDK2","IN_SAME_COMPONENT"
"","ANAPC1","FZR1","IN_SAME_COMPONENT"
"","ANAPC1","MAD2L1","IN_SAME_COMPONENT"
"","ANAPC1","NEK2","IN_SAME_COMPONENT"
"","ANAPC1","PTTG1","IN_SAME_COMPONENT"
"","ANAPC1","SKP2","IN_SAME_COMPONENT"
"","ANAPC1","UBE2C","IN_SAME_COMPONENT"
"","ANAPC1","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC1","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC1","ANAPC1","REACTS_WITH"
"","ANAPC2","ANAPC4","IN_SAME_COMPONENT"
"","ANAPC2","ANAPC5","IN_SAME_COMPONENT"
"","ANAPC2","ANAPC7","IN_SAME_COMPONENT"
"","ANAPC2","BUB1B","IN_SAME_COMPONENT"
"","ANAPC2","BUB3","IN_SAME_COMPONENT"
"","ANAPC2","CCNB1","IN_SAME_COMPONENT"
"","ANAPC2","CDC16","IN_SAME_COMPONENT"
"","ANAPC2","CDC20","IN_SAME_COMPONENT"
"","ANAPC2","CDC23","IN_SAME_COMPONENT"
"","ANAPC2","CDC26","IN_SAME_COMPONENT"
"","ANAPC2","CDC27","IN_SAME_COMPONENT"
"","ANAPC2","CDK1","IN_SAME_COMPONENT"
"","ANAPC2","CDK2","IN_SAME_COMPONENT"
"","ANAPC2","FZR1","IN_SAME_COMPONENT"
"","ANAPC2","MAD2L1","IN_SAME_COMPONENT"
"","ANAPC2","NEK2","IN_SAME_COMPONENT"
"","ANAPC2","PTTG1","IN_SAME_COMPONENT"
"","ANAPC2","SKP2","IN_SAME_COMPONENT"
"","ANAPC2","UBE2C","IN_SAME_COMPONENT"
"","ANAPC2","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC2","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC2","ANAPC2","REACTS_WITH"
"","ANAPC4","ANAPC5","IN_SAME_COMPONENT"
"","ANAPC4","ANAPC7","IN_SAME_COMPONENT"
"","ANAPC4","BUB1B","IN_SAME_COMPONENT"
"","ANAPC4","BUB3","IN_SAME_COMPONENT"
"","ANAPC4","CCNB1","IN_SAME_COMPONENT"
"","ANAPC4","CDC16","IN_SAME_COMPONENT"
"","ANAPC4","CDC20","IN_SAME_COMPONENT"
"","ANAPC4","CDC23","IN_SAME_COMPONENT"
"","ANAPC4","CDC26","IN_SAME_COMPONENT"
"","ANAPC4","CDC27","IN_SAME_COMPONENT"
"","ANAPC4","CDK1","IN_SAME_COMPONENT"
"","ANAPC4","CDK2","IN_SAME_COMPONENT"
"","ANAPC4","FZR1","IN_SAME_COMPONENT"
"","ANAPC4","MAD2L1","IN_SAME_COMPONENT"
"","ANAPC4","NEK2","IN_SAME_COMPONENT"
"","ANAPC4","PTTG1","IN_SAME_COMPONENT"
"","ANAPC4","SKP2","IN_SAME_COMPONENT"
"","ANAPC4","UBE2C","IN_SAME_COMPONENT"
"","ANAPC4","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC4","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC4","ANAPC4","REACTS_WITH"
"","ANAPC5","ANAPC7","IN_SAME_COMPONENT"
"","ANAPC5","BUB1B","IN_SAME_COMPONENT"
"","ANAPC5","BUB3","IN_SAME_COMPONENT"
"","ANAPC5","CCNB1","IN_SAME_COMPONENT"
"","ANAPC5","CDC16","IN_SAME_COMPONENT"
"","ANAPC5","CDC20","IN_SAME_COMPONENT"
"","ANAPC5","CDC23","IN_SAME_COMPONENT"
"","ANAPC5","CDC26","IN_SAME_COMPONENT"
"","ANAPC5","CDC27","IN_SAME_COMPONENT"
"","ANAPC5","CDK1","IN_SAME_COMPONENT"
"","ANAPC5","CDK2","IN_SAME_COMPONENT"
"","ANAPC5","FZR1","IN_SAME_COMPONENT"
"","ANAPC5","MAD2L1","IN_SAME_COMPONENT"
"","ANAPC5","NEK2","IN_SAME_COMPONENT"
"","ANAPC5","PTTG1","IN_SAME_COMPONENT"
"","ANAPC5","SKP2","IN_SAME_COMPONENT"
"","ANAPC5","UBE2C","IN_SAME_COMPONENT"
"","ANAPC5","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC5","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC5","ANAPC5","REACTS_WITH"
"","ANAPC7","BUB1B","IN_SAME_COMPONENT"
"","ANAPC7","BUB3","IN_SAME_COMPONENT"
"","ANAPC7","CCNB1","IN_SAME_COMPONENT"
"","ANAPC7","CDC16","IN_SAME_COMPONENT"
"","ANAPC7","CDC20","IN_SAME_COMPONENT"
"","ANAPC7","CDC23","IN_SAME_COMPONENT"
"","ANAPC7","CDC26","IN_SAME_COMPONENT"
"","ANAPC7","CDC27","IN_SAME_COMPONENT"
"","ANAPC7","CDK1","IN_SAME_COMPONENT"
"","ANAPC7","CDK2","IN_SAME_COMPONENT"
"","ANAPC7","FZR1","IN_SAME_COMPONENT"
"","ANAPC7","MAD2L1","IN_SAME_COMPONENT"
"","ANAPC7","NEK2","IN_SAME_COMPONENT"
"","ANAPC7","PTTG1","IN_SAME_COMPONENT"
"","ANAPC7","SKP2","IN_SAME_COMPONENT"
"","ANAPC7","UBE2C","IN_SAME_COMPONENT"
"","ANAPC7","UBE2D1","IN_SAME_COMPONENT"
"","ANAPC7","UBE2E1","IN_SAME_COMPONENT"
"","ANAPC7","ANAPC7","REACTS_WITH"
"","ANGPT1","DOK2","IN_SAME_COMPONENT"
"","ANGPT1","GRB14","IN_SAME_COMPONENT"
"","ANGPT1","GRB7","IN_SAME_COMPONENT"
"","ANGPT1","PTPN11","IN_SAME_COMPONENT"
"","ANGPT1","SHC1","IN_SAME_COMPONENT"
"","ANGPT1","SOS1","IN_SAME_COMPONENT"
"","ANGPT1","TEK","IN_SAME_COMPONENT"
"","ANGPT1","ANGPT1","REACTS_WITH"
"","ANGPT2","TEK","IN_SAME_COMPONENT"
"","ANGPT2","ANGPT2","REACTS_WITH"
"","ANGPT4","TEK","IN_SAME_COMPONENT"
"","ANGPT4","ANGPT4","REACTS_WITH"
"","ANK1","CHL1","IN_SAME_COMPONENT"
"","ANK1","NFASC","IN_SAME_COMPONENT"
"","ANK1","NRCAM","IN_SAME_COMPONENT"
"","ANK1","ANK1","REACTS_WITH"
"","ANP32A","NUP214","IN_SAME_COMPONENT"
"","ANP32A","SET","IN_SAME_COMPONENT"
"","ANP32A","TNFSF13","IN_SAME_COMPONENT"
"","ANP32A","XPO1","IN_SAME_COMPONENT"
"","ANP32A","ANP32A","REACTS_WITH"
"","AP1B1","AP1G1","IN_SAME_COMPONENT"
"","AP1B1","ARRB1","IN_SAME_COMPONENT"
"","AP1B1","B2M","IN_SAME_COMPONENT"
"","AP1B1","HLA-A","IN_SAME_COMPONENT"
"","AP1B1","PACS1","IN_SAME_COMPONENT"
"","AP1B1","SH3GL2","IN_SAME_COMPONENT"
"","AP1B1","AP1B1","REACTS_WITH"
"","AP1B1","DNAJC6","REACTS_WITH"
"","AP1B1","HSPA8","REACTS_WITH"
"","AP1G1","ARRB1","IN_SAME_COMPONENT"
"","AP1G1","B2M","IN_SAME_COMPONENT"
"","AP1G1","HLA-A","IN_SAME_COMPONENT"
"","AP1G1","PACS1","IN_SAME_COMPONENT"
"","AP1G1","SH3GL2","IN_SAME_COMPONENT"
"","AP1G1","AP1G1","REACTS_WITH"
"","AP1G1","DNAJC6","REACTS_WITH"
"","AP1G1","HSPA8","REACTS_WITH"
"","AP2B1","AP2M1","IN_SAME_COMPONENT"
"","AP2B1","AP2S1","IN_SAME_COMPONENT"
"","AP2B1","ATP6V1H","IN_SAME_COMPONENT"
"","AP2B1","CBL","IN_SAME_COMPONENT"
"","AP2B1","CD4","IN_SAME_COMPONENT"
"","AP2B1","EGF","IN_SAME_COMPONENT"
"","AP2B1","EGFR","IN_SAME_COMPONENT"
"","AP2B1","EPN1","IN_SAME_COMPONENT"
"","AP2B1","EPS15","IN_SAME_COMPONENT"
"","AP2B1","EPS15L1","IN_SAME_COMPONENT"
"","AP2B1","HGS","IN_SAME_COMPONENT"
"","AP2B1","L1CAM","IN_SAME_COMPONENT"
"","AP2B1","MAPK1","IN_SAME_COMPONENT"
"","AP2B1","NGF","IN_SAME_COMPONENT"
"","AP2B1","SH3GL2","IN_SAME_COMPONENT"
"","AP2B1","SH3KBP1","IN_SAME_COMPONENT"
"","AP2B1","AP2B1","REACTS_WITH"
"","AP2M1","AP2S1","IN_SAME_COMPONENT"
"","AP2M1","ATP6V1H","IN_SAME_COMPONENT"
"","AP2M1","CBL","IN_SAME_COMPONENT"
"","AP2M1","CD28","IN_SAME_COMPONENT"
"","AP2M1","CD4","IN_SAME_COMPONENT"
"","AP2M1","EGF","IN_SAME_COMPONENT"
"","AP2M1","EGFR","IN_SAME_COMPONENT"
"","AP2M1","EPN1","IN_SAME_COMPONENT"
"","AP2M1","EPS15","IN_SAME_COMPONENT"
"","AP2M1","EPS15L1","IN_SAME_COMPONENT"
"","AP2M1","HGS","IN_SAME_COMPONENT"
"","AP2M1","L1CAM","IN_SAME_COMPONENT"
"","AP2M1","MAPK1","IN_SAME_COMPONENT"
"","AP2M1","NGF","IN_SAME_COMPONENT"
"","AP2M1","SH3GL2","IN_SAME_COMPONENT"
"","AP2M1","SH3KBP1","IN_SAME_COMPONENT"
"","AP2M1","AP2M1","REACTS_WITH"
"","AP2S1","ATP6V1H","IN_SAME_COMPONENT"
"","AP2S1","CBL","IN_SAME_COMPONENT"
"","AP2S1","CD4","IN_SAME_COMPONENT"
"","AP2S1","EGF","IN_SAME_COMPONENT"
"","AP2S1","EGFR","IN_SAME_COMPONENT"
"","AP2S1","EPN1","IN_SAME_COMPONENT"
"","AP2S1","EPS15","IN_SAME_COMPONENT"
"","AP2S1","EPS15L1","IN_SAME_COMPONENT"
"","AP2S1","HGS","IN_SAME_COMPONENT"
"","AP2S1","L1CAM","IN_SAME_COMPONENT"
"","AP2S1","MAPK1","IN_SAME_COMPONENT"
"","AP2S1","NGF","IN_SAME_COMPONENT"
"","AP2S1","SH3GL2","IN_SAME_COMPONENT"
"","AP2S1","SH3KBP1","IN_SAME_COMPONENT"
"","AP2S1","AP2S1","REACTS_WITH"
"","APAF1","CASP9","IN_SAME_COMPONENT"
"","APAF1","CYCS","IN_SAME_COMPONENT"
"","APAF1","APAF1","REACTS_WITH"
"","APAF1","CASP7","STATE_CHANGE"
"","APBB1IP","BCAR1","IN_SAME_COMPONENT"
"","APBB1IP","CSK","IN_SAME_COMPONENT"
"","APBB1IP","ITGA2B","IN_SAME_COMPONENT"
"","APBB1IP","ITGB3","IN_SAME_COMPONENT"
"","APBB1IP","PTK2","IN_SAME_COMPONENT"
"","APBB1IP","SHC1","IN_SAME_COMPONENT"
"","APBB1IP","SOS1","IN_SAME_COMPONENT"
"","APBB1IP","SYK","IN_SAME_COMPONENT"
"","APBB1IP","TLN1","IN_SAME_COMPONENT"
"","APBB1IP","APBB1IP","REACTS_WITH"
"","APCS","HSPG2","IN_SAME_COMPONENT"
"","APCS","APCS","REACTS_WITH"
"","APEX1","FEN1","IN_SAME_COMPONENT"
"","APEX1","LIG1","IN_SAME_COMPONENT"
"","APEX1","POLB","IN_SAME_COMPONENT"
"","APEX1","POLD1","IN_SAME_COMPONENT"
"","APEX1","POLD2","IN_SAME_COMPONENT"
"","APEX1","POLD3","IN_SAME_COMPONENT"
"","APEX1","POLD4","IN_SAME_COMPONENT"
"","APEX1","APEX1","REACTS_WITH"
"","APEX1","CCNO","REACTS_WITH"
"","APEX1","MPG","REACTS_WITH"
"","APEX1","MUTYH","REACTS_WITH"
"","APEX1","NTHL1","REACTS_WITH"
"","APEX1","OGG1","REACTS_WITH"
"","APEX1","SMUG1","REACTS_WITH"
"","APEX1","TDG","REACTS_WITH"
"","APITD1","AURKB","IN_SAME_COMPONENT"
"","APITD1","B9D2","IN_SAME_COMPONENT"
"","APITD1","BIRC5","IN_SAME_COMPONENT"
"","APITD1","BUB1","IN_SAME_COMPONENT"
"","APITD1","BUB1B","IN_SAME_COMPONENT"
"","APITD1","BUB3","IN_SAME_COMPONENT"
"","APITD1","CASC5","IN_SAME_COMPONENT"
"","APITD1","CCDC99","IN_SAME_COMPONENT"
"","APITD1","CDC20","IN_SAME_COMPONENT"
"","APITD1","CDCA8","IN_SAME_COMPONENT"
"","APITD1","CENPA","IN_SAME_COMPONENT"
"","APITD1","CENPC1","IN_SAME_COMPONENT"
"","APITD1","CENPE","IN_SAME_COMPONENT"
"","APITD1","CENPF","IN_SAME_COMPONENT"
"","APITD1","CENPH","IN_SAME_COMPONENT"
"","APITD1","CENPI","IN_SAME_COMPONENT"
"","APITD1","CENPK","IN_SAME_COMPONENT"
"","APITD1","CENPL","IN_SAME_COMPONENT"
"","APITD1","CENPM","IN_SAME_COMPONENT"
"","APITD1","CENPN","IN_SAME_COMPONENT"
"","APITD1","CENPO","IN_SAME_COMPONENT"
"","APITD1","CENPP","IN_SAME_COMPONENT"
"","APITD1","CENPQ","IN_SAME_COMPONENT"
"","APITD1","CENPT","IN_SAME_COMPONENT"
"","APITD1","CKAP5","IN_SAME_COMPONENT"
"","APITD1","CLASP1","IN_SAME_COMPONENT"
"","APITD1","CLASP2","IN_SAME_COMPONENT"
"","APITD1","CLIP1","IN_SAME_COMPONENT"
"","APITD1","DSN1","IN_SAME_COMPONENT"
"","APITD1","ERCC6L","IN_SAME_COMPONENT"
"","APITD1","INCENP","IN_SAME_COMPONENT"
"","APITD1","KIF18A","IN_SAME_COMPONENT"
"","APITD1","KIF2A","IN_SAME_COMPONENT"
"","APITD1","KIF2B","IN_SAME_COMPONENT"
"","APITD1","KIF2C","IN_SAME_COMPONENT"
"","APITD1","KNTC1","IN_SAME_COMPONENT"
"","APITD1","MAD1L1","IN_SAME_COMPONENT"
"","APITD1","MAD2L1","IN_SAME_COMPONENT"
"","APITD1","MAPRE1","IN_SAME_COMPONENT"
"","APITD1","MIS12","IN_SAME_COMPONENT"
"","APITD1","MLF1IP","IN_SAME_COMPONENT"
"","APITD1","NDC80","IN_SAME_COMPONENT"
"","APITD1","NDE1","IN_SAME_COMPONENT"
"","APITD1","NDEL1","IN_SAME_COMPONENT"
"","APITD1","NSL1","IN_SAME_COMPONENT"
"","APITD1","NUDC","IN_SAME_COMPONENT"
"","APITD1","NUF2","IN_SAME_COMPONENT"
"","APITD1","NUP107","IN_SAME_COMPONENT"
"","APITD1","NUP133","IN_SAME_COMPONENT"
"","APITD1","NUP160","IN_SAME_COMPONENT"
"","APITD1","NUP37","IN_SAME_COMPONENT"
"","APITD1","NUP43","IN_SAME_COMPONENT"
"","APITD1","NUP85","IN_SAME_COMPONENT"
"","APITD1","PAFAH1B1","IN_SAME_COMPONENT"
"","APITD1","PLK1","IN_SAME_COMPONENT"
"","APITD1","PMF1","IN_SAME_COMPONENT"
"","APITD1","PPP1CC","IN_SAME_COMPONENT"
"","APITD1","RANBP2","IN_SAME_COMPONENT"
"","APITD1","RANGAP1","IN_SAME_COMPONENT"
"","APITD1","RCC2","IN_SAME_COMPONENT"
"","APITD1","RPS27","IN_SAME_COMPONENT"
"","APITD1","SEC13","IN_SAME_COMPONENT"
"","APITD1","SGOL1","IN_SAME_COMPONENT"
"","APITD1","SGOL2","IN_SAME_COMPONENT"
"","APITD1","SKA1","IN_SAME_COMPONENT"
"","APITD1","SKA2","IN_SAME_COMPONENT"
"","APITD1","SPC24","IN_SAME_COMPONENT"
"","APITD1","SPC25","IN_SAME_COMPONENT"
"","APITD1","TAOK1","IN_SAME_COMPONENT"
"","APITD1","XPO1","IN_SAME_COMPONENT"
"","APITD1","ZW10","IN_SAME_COMPONENT"
"","APITD1","ZWILCH","IN_SAME_COMPONENT"
"","APITD1","ZWINT","IN_SAME_COMPONENT"
"","APITD1","APITD1","REACTS_WITH"
"","APLNR","APLNR","REACTS_WITH"
"","APOA1","APOA2","IN_SAME_COMPONENT"
"","APOA1","APOA4","IN_SAME_COMPONENT"
"","APOA1","APOB","IN_SAME_COMPONENT"
"","APOA1","APOC2","IN_SAME_COMPONENT"
"","APOA1","APOC3","IN_SAME_COMPONENT"
"","APOA1","APOE","IN_SAME_COMPONENT"
"","APOA1","CETP","IN_SAME_COMPONENT"
"","APOA1","CUBN","IN_SAME_COMPONENT"
"","APOA1","LCAT","IN_SAME_COMPONENT"
"","APOA1","APOA1","REACTS_WITH"
"","APOA2","APOA4","IN_SAME_COMPONENT"
"","APOA2","APOB","IN_SAME_COMPONENT"
"","APOA2","APOC2","IN_SAME_COMPONENT"
"","APOA2","APOC3","IN_SAME_COMPONENT"
"","APOA2","APOE","IN_SAME_COMPONENT"
"","APOA2","APOA2","REACTS_WITH"
"","APOA4","APOB","IN_SAME_COMPONENT"
"","APOA4","APOC2","IN_SAME_COMPONENT"
"","APOA4","APOC3","IN_SAME_COMPONENT"
"","APOA4","APOE","IN_SAME_COMPONENT"
"","APOA4","APOA4","REACTS_WITH"
"","APOA5","APOA1","STATE_CHANGE"
"","APOA5","APOA2","STATE_CHANGE"
"","APOA5","APOA4","STATE_CHANGE"
"","APOA5","APOB","STATE_CHANGE"
"","APOA5","APOC2","STATE_CHANGE"
"","APOA5","APOC3","STATE_CHANGE"
"","APOA5","APOE","STATE_CHANGE"
"","APOBEC1","APOBEC1","REACTS_WITH"
"","APOB","APOC2","IN_SAME_COMPONENT"
"","APOB","APOC3","IN_SAME_COMPONENT"
"","APOB","APOE","IN_SAME_COMPONENT"
"","APOB","FGR","IN_SAME_COMPONENT"
"","APOB","LDLR","IN_SAME_COMPONENT"
"","APOB","LPA","IN_SAME_COMPONENT"
"","APOB","LRP8","IN_SAME_COMPONENT"
"","APOB","OLR1","IN_SAME_COMPONENT"
"","APOB","APOB","REACTS_WITH"
"","APOB","CETP","REACTS_WITH"
"","APOB","PECAM1","REACTS_WITH"
"","APOC2","APOC3","IN_SAME_COMPONENT"
"","APOC2","APOE","IN_SAME_COMPONENT"
"","APOC2","APOC2","REACTS_WITH"
"","APOC3","APOE","IN_SAME_COMPONENT"
"","APOC3","APOC3","REACTS_WITH"
"","APOE","LDLR","IN_SAME_COMPONENT"
"","APOE","APOE","REACTS_WITH"
"","APPL1","CASP9","IN_SAME_COMPONENT"
"","APPL1","DCC","IN_SAME_COMPONENT"
"","APPL1","APPL1","REACTS_WITH"
"","APPL1","CASP3","STATE_CHANGE"
"","AQP2","AQP2","REACTS_WITH"
"","ARCN1","ARFGAP1","IN_SAME_COMPONENT"
"","ARCN1","COPA","IN_SAME_COMPONENT"
"","ARCN1","COPB1","IN_SAME_COMPONENT"
"","ARCN1","COPB2","IN_SAME_COMPONENT"
"","ARCN1","COPE","IN_SAME_COMPONENT"
"","ARCN1","COPG","IN_SAME_COMPONENT"
"","ARCN1","COPZ1","IN_SAME_COMPONENT"
"","ARCN1","ARCN1","REACTS_WITH"
"","ARFGAP1","COPA","IN_SAME_COMPONENT"
"","ARFGAP1","COPB1","IN_SAME_COMPONENT"
"","ARFGAP1","COPB2","IN_SAME_COMPONENT"
"","ARFGAP1","COPE","IN_SAME_COMPONENT"
"","ARFGAP1","COPG","IN_SAME_COMPONENT"
"","ARFGAP1","COPZ1","IN_SAME_COMPONENT"
"","ARFGAP1","ARFGAP1","REACTS_WITH"
"","ARHGAP10","PAK2","IN_SAME_COMPONENT"
"","ARHGAP10","ARHGAP10","REACTS_WITH"
"","ARHGAP35","MET","IN_SAME_COMPONENT"
"","ARHGAP35","RND1","IN_SAME_COMPONENT"
"","ARHGAP35","SEMA4D","IN_SAME_COMPONENT"
"","ARHGAP35","ARHGAP35","REACTS_WITH"
"","ARHGAP35","RHOA","STATE_CHANGE"
"","ARHGAP39","GPC1","IN_SAME_COMPONENT"
"","ARHGAP39","ROBO1","IN_SAME_COMPONENT"
"","ARHGAP39","SLIT2","IN_SAME_COMPONENT"
"","ARHGAP39","ARHGAP39","REACTS_WITH"
"","ARHGAP39","RAC1","STATE_CHANGE"
"","ARHGDIA","NGF","IN_SAME_COMPONENT"
"","ARHGDIA","NGFR","IN_SAME_COMPONENT"
"","ARHGDIA","RHOA","IN_SAME_COMPONENT"
"","ARHGDIA","ARHGDIA","REACTS_WITH"
"","ARHGEF1","GNA13","IN_SAME_COMPONENT"
"","ARHGEF1","ARHGEF1","REACTS_WITH"
"","ARHGEF1","RHOA","STATE_CHANGE"
"","ARHGEF6","PARVB","IN_SAME_COMPONENT"
"","ARHGEF6","ARHGEF6","REACTS_WITH"
"","ARHGEF7","CBL","IN_SAME_COMPONENT"
"","ARHGEF7","CDC42","IN_SAME_COMPONENT"
"","ARHGEF7","ARHGEF7","REACTS_WITH"
"","ARNTL2","CLOCK","IN_SAME_COMPONENT"
"","ARNTL2","SERPINE1","METABOLIC_CATALYSIS"
"","ARNTL","AVP","METABOLIC_CATALYSIS"
"","ARNTL","BHLHE40","METABOLIC_CATALYSIS"
"","ARNTL","BHLHE41","METABOLIC_CATALYSIS"
"","ARNTL","CCRN4L","METABOLIC_CATALYSIS"
"","ARNTL","CRY1","METABOLIC_CATALYSIS"
"","ARNTL","DBP","METABOLIC_CATALYSIS"
"","ARNTL","F7","METABOLIC_CATALYSIS"
"","ARNTL","NR1D1","METABOLIC_CATALYSIS"
"","ARNTL","PER1","METABOLIC_CATALYSIS"
"","ARNTL","PER2","METABOLIC_CATALYSIS"
"","ARNTL","PPARA","METABOLIC_CATALYSIS"
"","ARNTL","SERPINE1","METABOLIC_CATALYSIS"
"","ARNTL","ARNTL","REACTS_WITH"
"","ARRB1","F2R","IN_SAME_COMPONENT"
"","ARRB1","SH3GL2","IN_SAME_COMPONENT"
"","ARRB1","ARRB1","REACTS_WITH"
"","ARRB1","DNAJC6","REACTS_WITH"
"","ARRB1","HSPA8","REACTS_WITH"
"","ARRB2","F2R","IN_SAME_COMPONENT"
"","ARRB2","ARRB2","REACTS_WITH"
"","ASNS","ATF3","REACTS_WITH"
"","ATF2","JUN","IN_SAME_COMPONENT"
"","ATF2","ATF2","REACTS_WITH"
"","ATF4","ASNS","METABOLIC_CATALYSIS"
"","ATF4","ATF3","METABOLIC_CATALYSIS"
"","ATF6","HSPA5","IN_SAME_COMPONENT"
"","ATF6","ATF6","REACTS_WITH"
"","ATG12","ATG5","IN_SAME_COMPONENT"
"","ATG12","MAVS","IN_SAME_COMPONENT"
"","ATG12","ATG12","REACTS_WITH"
"","ATG5","MAVS","IN_SAME_COMPONENT"
"","ATG5","ATG5","REACTS_WITH"
"","ATM","BLM","IN_SAME_COMPONENT"
"","ATM","BRCA1","IN_SAME_COMPONENT"
"","ATM","BRCA2","IN_SAME_COMPONENT"
"","ATM","CDK2","IN_SAME_COMPONENT"
"","ATM","CDK4","IN_SAME_COMPONENT"
"","ATM","DMC1","IN_SAME_COMPONENT"
"","ATM","H2AFX","IN_SAME_COMPONENT"
"","ATM","HIST3H3","IN_SAME_COMPONENT"
"","ATM","MDC1","IN_SAME_COMPONENT"
"","ATM","MLH1","IN_SAME_COMPONENT"
"","ATM","MLH3","IN_SAME_COMPONENT"
"","ATM","MSH4","IN_SAME_COMPONENT"
"","ATM","MSH5","IN_SAME_COMPONENT"
"","ATM","RAD51","IN_SAME_COMPONENT"
"","ATM","RPA1","IN_SAME_COMPONENT"
"","ATM","RPA2","IN_SAME_COMPONENT"
"","ATM","RPA3","IN_SAME_COMPONENT"
"","ATM","TOP3A","IN_SAME_COMPONENT"
"","ATM","ATM","REACTS_WITH"
"","ATM","CHEK1","STATE_CHANGE"
"","ATP5A1","ATP5B","IN_SAME_COMPONENT"
"","ATP5A1","ATP5C1","IN_SAME_COMPONENT"
"","ATP5A1","ATP5D","IN_SAME_COMPONENT"
"","ATP5A1","ATP5E","IN_SAME_COMPONENT"
"","ATP5A1","ATP5F1","IN_SAME_COMPONENT"
"","ATP5A1","ATP5G1","IN_SAME_COMPONENT"
"","ATP5A1","ATP5H","IN_SAME_COMPONENT"
"","ATP5A1","ATP5I","IN_SAME_COMPONENT"
"","ATP5A1","ATP5J","IN_SAME_COMPONENT"
"","ATP5A1","ATP5J2","IN_SAME_COMPONENT"
"","ATP5A1","ATP5L","IN_SAME_COMPONENT"
"","ATP5A1","ATP5O","IN_SAME_COMPONENT"
"","ATP5A1","MT-ATP6","IN_SAME_COMPONENT"
"","ATP5A1","MT-ATP8","IN_SAME_COMPONENT"
"","ATP5A1","ATP5A1","REACTS_WITH"
"","ATP5B","ATP5C1","IN_SAME_COMPONENT"
"","ATP5B","ATP5D","IN_SAME_COMPONENT"
"","ATP5B","ATP5E","IN_SAME_COMPONENT"
"","ATP5B","ATP5F1","IN_SAME_COMPONENT"
"","ATP5B","ATP5G1","IN_SAME_COMPONENT"
"","ATP5B","ATP5H","IN_SAME_COMPONENT"
"","ATP5B","ATP5I","IN_SAME_COMPONENT"
"","ATP5B","ATP5J","IN_SAME_COMPONENT"
"","ATP5B","ATP5J2","IN_SAME_COMPONENT"
"","ATP5B","ATP5L","IN_SAME_COMPONENT"
"","ATP5B","ATP5O","IN_SAME_COMPONENT"
"","ATP5B","MT-ATP6","IN_SAME_COMPONENT"
"","ATP5B","MT-ATP8","IN_SAME_COMPONENT"
"","ATP5B","ATP5B","REACTS_WITH"
"","ATP5C1","ATP5D","IN_SAME_COMPONENT"
"","ATP5C1","ATP5E","IN_SAME_COMPONENT"
"","ATP5C1","ATP5F1","IN_SAME_COMPONENT"
